Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.98,6.98,7.62,7.68,7.68,15.7,15.7,16.43,40.82,46.55,PATELENG
Reserves,1407.32,1451.25,1606.69,1691.63,1719.48,2167.31,2210.42,2287.46,2512.6,2445.8,PATELENG
Borrowings,2079.8,2735.35,3516.34,4080.75,4833.63,4474.1,2402.8,2215.27,1903.76,1944.81,PATELENG
Other Liabilities,1451.6,1368.31,1791.79,1642.43,2040.27,2288.4,2110.48,2766.34,3025.79,3034.24,PATELENG
Total,4945.7,5561.89,6922.44,7422.49,8601.06,8945.51,6739.4,7285.5,7482.97,7471.4,PATELENG
Net Block,256.78,297.2,246.88,214.48,183.84,293.43,248.53,270.01,301.27,360.11,PATELENG
Capital Work in Progress,103.56,18.36,20.7,4.23,100.76,5.29,1.72,2.88,10.6,5.46,PATELENG
Investments,553.86,571.17,592.31,605.7,515.22,491.87,494.86,600.5,669.22,653.99,PATELENG
Other Assets,4031.5,4675.16,6062.55,6598.08,7801.24,8154.92,5994.29,6412.11,6501.88,6451.84,PATELENG
Total,4945.7,5561.89,6922.44,7422.49,8601.06,8945.51,6739.4,7285.5,7482.97,7471.4,PATELENG
Receivables,842.07,800.86,371.93,435.13,236.32,189.88,198.56,210.74,311.06,335.89,PATELENG
Inventory,1479.45,1914.52,2524.27,3096.39,4075.65,4258.71,2685.23,2874.05,2824.17,2852.32,PATELENG
Cash & Bank,150.34,182.55,107.24,81.56,43.35,52.46,117.71,109.86,106.63,113.93,PATELENG
No. of Equity Shares,69827151.0,69827150.0,76244330.0,76806282.0,76806282.0,156994691.0,156994691.0,164248506.0,408178292.0,465453024.0,PATELENG
New Bonus Shares,,,,,,,,,,,PATELENG
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PATELENG
