Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,30773.1,19041.62,15448.63,14494.01,10601.05,7814.49,10865.61,8903.44,2936.74,249.81,STCINDIA
Raw Material Cost,29887.16,18414.47,15214.26,14388.66,10560.49,7815.59,10797.5,8886.8,2927.06,244.75,STCINDIA
Change in Inventory,-770.18,-500.24,-42.49,4.42,-4.89,39.25,-39.44,-0.02,0.1,-0.1,STCINDIA
Power and Fuel,1.58,1.87,2.56,2.48,2.77,2.55,2.52,2.71,1.94,1.73,STCINDIA
Other Mfr. Exp,11.81,5.89,5.65,9.61,4.16,3.18,2.07,1.48,1.15,0.14,STCINDIA
Employee Cost,100.64,106.54,133.08,100.41,101.02,106.99,105.78,100.09,81.33,81.65,STCINDIA
Selling and admin,25.93,20.91,23.74,26.28,28.37,26.5,19.6,31.14,17.37,12.75,STCINDIA
Other Expenses,1.72,4.06,1.96,0.46,,0.83,0.79,2.2,1.83,-0.43,STCINDIA
Other Income,260.89,199.76,-356.58,239.33,292.19,129.01,333.08,-604.96,2.85,57.46,STCINDIA
Depreciation,3.07,3.58,4.36,20.02,15.88,15.94,16.02,15.14,15.26,15.88,STCINDIA
Interest,214.1,169.4,156.33,158.44,152.96,160.98,181.38,156.01,7.38,1.93,STCINDIA
Profit before tax,17.8,14.42,-492.38,31.4,22.7,-149.81,33.59,-897.11,-113.63,-51.23,STCINDIA
Tax,1.33,-3.53,-0.18,5.21,4.84,16.01,-5.27,-16.04,,,STCINDIA
Net profit,16.47,17.95,-492.2,26.19,17.86,-165.82,38.86,-881.07,-113.63,-51.23,STCINDIA
