Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,420.79,380.71,341.85,280.56,231.19,372.91,439.62,551.25,618.7,591.68,SARDAEN
Expenses,327.25,330.52,286.3,239.72,194.71,295.74,324.74,407.83,413.84,400.57,SARDAEN
Other Income,7.76,25.99,35.53,-8.55,13.86,29.57,27.71,21.5,-2.7,50.91,SARDAEN
Depreciation,12.8,12.9,12.96,12.69,11.95,12.07,12.09,12.04,12.42,12.77,SARDAEN
Interest,7.92,8.51,9.08,10.2,9.09,9.23,8.44,7.73,7.49,4.86,SARDAEN
Profit before tax,80.58,54.77,69.04,9.4,29.3,85.44,122.06,145.15,182.25,224.39,SARDAEN
Tax,28.09,-13.51,12.75,4.18,6.4,17.49,27.77,33.71,48.28,47.36,SARDAEN
Net profit,52.49,68.28,56.29,5.22,22.9,67.95,94.29,111.44,133.97,177.03,SARDAEN
Operating Profit,93.54,50.19,55.55,40.84,36.48,77.17,114.88,143.42,204.86,191.11,SARDAEN
