Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,25653.85,31225.96,23537.49,37919.26,38585.96,44947.73,33660.46,42670.89,46899.11,2060.32,RAJESHEXPO
Raw Material Cost,25004.6,30410.24,22878.02,37144.41,37756.76,44106.38,32731.07,41895.2,46235.87,1811.9,RAJESHEXPO
Change in Inventory,,,,,,,,,,,RAJESHEXPO
Power and Fuel,,,,,,,,,,,RAJESHEXPO
Other Mfr. Exp,2.92,2.68,1.72,1.13,1.47,1.42,1.62,2.14,1.47,0.51,RAJESHEXPO
Employee Cost,18.91,7.01,5.78,5.42,5.49,6.61,6.08,6.87,6.09,4.22,RAJESHEXPO
Selling and admin,20.27,17.12,28.71,13.89,7.81,9.39,6.96,6.94,7.91,3.07,RAJESHEXPO
Other Expenses,0.32,0.4,5.56,5.27,31.27,29.16,32.14,22.7,0.18,0.13,RAJESHEXPO
Other Income,196.47,2.68,0.73,4.3,36.74,44.21,38.25,49.78,2.78,1.1,RAJESHEXPO
Depreciation,2.07,2.06,2.08,1.9,1.86,1.85,1.49,1.41,1.14,0.98,RAJESHEXPO
Interest,369.35,299.51,343.07,418.72,307.99,351.08,430.83,319.84,213.41,136.98,RAJESHEXPO
Profit before tax,431.88,489.62,273.28,332.82,510.05,486.05,488.52,465.57,435.82,103.63,RAJESHEXPO
Tax,19.45,37.01,46.28,68.88,34.77,24.72,47.26,23.46,32.59,4.86,RAJESHEXPO
Net profit,412.43,452.6,226.99,263.94,475.29,461.34,441.26,442.12,403.22,98.77,RAJESHEXPO
