Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,293.52,293.52,293.52,293.52,293.52,293.52,293.52,293.52,293.52,293.52,ANDHRACEMT
Reserves,65.81,38.87,-45.59,-151.17,-255.47,-359.66,-430.79,-610.9,-779.32,-984.63,ANDHRACEMT
Borrowings,387.71,603.56,729.57,863.58,902.81,927.03,936.63,959.65,961.43,963.46,ANDHRACEMT
Other Liabilities,119.82,181.33,261.31,363.58,312.53,387.67,422.74,412.11,526.99,667.3,ANDHRACEMT
Total,866.86,1117.28,1238.81,1369.51,1253.39,1248.56,1222.1,1054.38,1002.62,939.65,ANDHRACEMT
Net Block,62.53,66.08,64.08,845.32,817.61,777.49,1006.99,973.41,925.74,878.21,ANDHRACEMT
Capital Work in Progress,559.62,791.77,981.05,265.31,286.09,301.55,29.84,1.34,1.34,1.34,ANDHRACEMT
Investments,,,,,0.01,0.01,0.01,0.01,0.01,0.01,ANDHRACEMT
Other Assets,244.71,259.43,193.68,258.88,149.68,169.51,185.26,79.62,75.53,60.09,ANDHRACEMT
Total,866.86,1117.28,1238.81,1369.51,1253.39,1248.56,1222.1,1054.38,1002.62,939.65,ANDHRACEMT
Receivables,5.32,5.32,23.07,46.36,31.52,27.11,27.21,19.33,20.01,7.67,ANDHRACEMT
Inventory,11.5,43.74,33.75,41.07,25.4,29.24,28.09,15.57,15.74,15.67,ANDHRACEMT
Cash & Bank,103.62,26.25,21.56,19.73,11.94,9.06,24.65,3.48,3.73,0.99,ANDHRACEMT
No. of Equity Shares,293520492.0,293520492.0,293520492.0,293520492.0,293524378.0,293524378.0,293524378.0,293524378.0,293524378.0,293524378.0,ANDHRACEMT
New Bonus Shares,,,,,,,,,,,ANDHRACEMT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ANDHRACEMT
