Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.11,15.19,15.19,15.29,15.39,15.42,15.63,15.64,15.64,15.64,EVERESTIND
Reserves,234.4,274.59,279.33,304.42,332.06,324.86,381.34,437.07,437.36,494.39,EVERESTIND
Borrowings,81.04,173.44,243.18,300.78,255.72,198.02,83.85,89.99,79.02,8.3,EVERESTIND
Other Liabilities,190.4,238.04,289.83,329.54,323.22,302.01,309.83,356.05,316.64,412.24,EVERESTIND
Total,520.95,701.26,827.53,950.03,926.39,840.31,790.65,898.75,848.66,930.57,EVERESTIND
Net Block,220.26,211.35,281.74,320.87,349.7,344.39,340.56,336.75,359.02,355.19,EVERESTIND
Capital Work in Progress,7.88,37.11,61.05,30.35,1.82,4.7,20.54,25.98,20.61,13.43,EVERESTIND
Investments,0.02,0.02,0.63,7.74,27.87,17.51,0.42,0.42,,,EVERESTIND
Other Assets,292.79,452.78,484.11,591.07,547.0,473.71,429.13,535.6,469.03,561.95,EVERESTIND
Total,520.95,701.26,827.53,950.03,926.39,840.31,790.65,898.75,848.66,930.57,EVERESTIND
Receivables,41.7,52.35,80.71,104.31,113.11,98.95,66.05,98.25,67.89,58.16,EVERESTIND
Inventory,157.98,254.17,242.09,271.85,252.53,234.57,247.54,328.92,310.66,255.28,EVERESTIND
Cash & Bank,33.03,52.85,25.14,63.63,52.11,10.99,19.69,18.28,2.84,132.66,EVERESTIND
No. of Equity Shares,15112713.0,15187290.0,15194665.0,15291095.0,15388850.0,15422910.0,15626160.0,15636340.0,15636340.0,15636340.0,EVERESTIND
New Bonus Shares,,,,,,,,,,,EVERESTIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,EVERESTIND
