Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,62.16,78.45,103.71,116.41,138.86,141.37,153.8,198.76,214.37,248.34,ACRYSIL
Raw Material Cost,26.28,34.94,48.85,45.81,54.22,52.42,65.7,73.08,68.25,66.69,ACRYSIL
Change in Inventory,1.12,2.61,5.32,0.33,2.55,3.19,6.18,5.7,-1.59,-4.7,ACRYSIL
Power and Fuel,2.49,3.22,3.59,3.83,3.78,3.94,4.4,5.6,6.12,6.57,ACRYSIL
Other Mfr. Exp,7.49,11.87,14.36,13.84,16.93,23.85,25.45,42.69,46.56,57.54,ACRYSIL
Employee Cost,5.59,4.85,7.02,8.23,10.88,11.77,12.98,13.84,16.84,16.12,ACRYSIL
Selling and admin,10.34,11.74,15.66,19.02,28.99,29.04,30.74,34.79,37.28,39.06,ACRYSIL
Other Expenses,0.94,1.03,1.42,4.88,7.31,5.88,2.41,3.76,5.13,7.6,ACRYSIL
Other Income,0.89,0.81,0.77,1.12,2.23,2.95,5.13,2.73,4.99,7.29,ACRYSIL
Depreciation,3.32,3.79,4.2,3.59,4.59,4.83,6.24,7.68,10.92,11.58,ACRYSIL
Interest,2.41,3.26,4.18,5.49,5.88,5.83,7.4,9.07,8.46,7.01,ACRYSIL
Profit before tax,5.31,7.17,10.52,13.17,11.06,9.95,9.79,16.68,18.21,38.76,ACRYSIL
Tax,1.37,1.66,2.54,3.69,4.02,3.68,3.38,4.89,5.41,12.14,ACRYSIL
Net profit,3.94,5.5,7.98,9.48,7.05,6.26,6.41,11.78,12.79,26.63,ACRYSIL
