Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2790.15,3956.02,4949.19,5578.47,5899.81,6234.02,6748.46,8808.18,10244.25,10508.11,M&MFIN
Raw Material Cost,,,,,,,,,,,M&MFIN
Change in Inventory,,,,,,,,,,,M&MFIN
Power and Fuel,7.63,10.86,13.79,16.08,18.5,20.39,21.7,23.56,19.11,10.05,M&MFIN
Other Mfr. Exp,107.97,146.42,5.87,6.17,9.48,14.66,35.37,74.31,87.54,73.23,M&MFIN
Employee Cost,200.75,224.5,298.8,461.23,561.76,683.66,835.66,1093.8,1151.92,1018.79,M&MFIN
Selling and admin,155.48,212.56,420.32,291.12,518.41,655.71,469.39,449.72,418.32,256.15,M&MFIN
Other Expenses,257.62,408.73,656.23,1018.37,1078.59,1339.6,595.41,781.19,2277.45,3883.19,M&MFIN
Other Income,4.44,-32.74,3.89,6.39,5.29,3.52,1.71,1.63,0.89,14.8,M&MFIN
Depreciation,19.56,22.24,24.3,41.52,40.89,46.02,44.19,60.23,118.29,125.88,M&MFIN
Interest,1120.32,1618.77,2188.01,2496.73,2639.29,2857.43,3081.62,3944.56,4828.75,4733.19,M&MFIN
Profit before tax,925.26,1279.2,1345.76,1253.64,1038.18,620.07,1666.83,2382.44,1343.76,422.43,M&MFIN
Tax,305.14,396.5,458.54,421.87,365.59,219.83,590.73,825.38,437.36,87.28,M&MFIN
Net profit,620.12,882.69,887.23,831.78,672.6,400.23,1076.09,1557.06,906.4,335.15,M&MFIN
