Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,237.33,237.33,237.33,270.48,270.48,270.5,270.5,270.5,270.5,319.56,TATAPOWER
Reserves,11583.68,12023.52,12890.03,15457.51,15079.98,16321.47,12718.03,13919.1,13491.47,16559.0,TATAPOWER
Borrowings,7906.01,10068.66,11080.19,11037.07,11229.18,16503.65,16571.43,17452.52,18080.51,20788.87,TATAPOWER
Other Liabilities,5254.28,5763.35,6331.48,6796.13,8034.98,7736.88,6942.11,6492.46,5774.0,5201.52,TATAPOWER
Total,24981.3,28092.86,30539.03,33561.19,34614.62,40832.5,36502.07,38134.58,37616.48,42868.95,TATAPOWER
Net Block,7172.8,7774.52,8598.63,9600.94,8392.07,8549.13,7966.73,7629.85,8036.29,8256.14,TATAPOWER
Capital Work in Progress,610.27,714.8,775.09,548.55,695.42,920.87,418.78,368.1,402.87,285.45,TATAPOWER
Investments,9792.68,11118.24,12362.45,13250.89,14031.93,22470.39,18392.45,21312.77,21347.2,26368.41,TATAPOWER
Other Assets,7405.55,8485.3,8802.86,10160.81,11495.2,8892.11,9724.11,8823.86,7830.12,7958.95,TATAPOWER
Total,24981.3,28092.86,30539.03,33561.19,34614.62,40832.5,36502.07,38134.58,37616.48,42868.95,TATAPOWER
Receivables,1003.37,1300.06,1320.1,1576.13,1057.23,1234.82,972.05,1256.44,1108.68,910.87,TATAPOWER
Inventory,854.47,761.09,710.67,669.18,689.05,671.09,474.22,579.51,635.01,632.94,TATAPOWER
Cash & Bank,1037.35,413.17,67.86,279.27,45.89,156.35,58.42,95.79,178.94,142.67,TATAPOWER
No. of Equity Shares,2374724660.0,2374724660.0,2374724700.0,2706277554.0,2704629398.0,2706281698.0,2706425810.0,2706425810.0,2706425810.0,3196991847.0,TATAPOWER
New Bonus Shares,,,,,,,,,,,TATAPOWER
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,TATAPOWER
