Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.19,15.19,15.19,15.19,15.89,15.89,16.54,16.54,16.54,26.04,PATINTLOG
Reserves,72.65,74.18,74.73,75.34,88.34,99.38,110.9,111.54,102.49,90.58,PATINTLOG
Borrowings,43.49,50.61,45.49,47.78,60.72,61.5,68.43,76.34,60.72,61.72,PATINTLOG
Other Liabilities,50.79,56.79,56.38,48.33,36.83,22.5,32.32,22.6,25.64,11.96,PATINTLOG
Total,182.12,196.77,191.79,186.64,201.78,199.27,228.19,227.02,205.39,190.3,PATINTLOG
Net Block,48.25,50.88,48.18,42.23,39.85,51.96,57.67,59.74,51.1,53.13,PATINTLOG
Capital Work in Progress,0.28,0.39,0.4,0.44,0.43,1.79,4.03,1.95,2.13,0.78,PATINTLOG
Investments,3.24,1.72,1.72,1.72,1.71,12.43,16.25,14.26,10.65,9.39,PATINTLOG
Other Assets,130.35,143.78,141.49,142.25,159.79,133.09,150.24,151.07,141.51,127.0,PATINTLOG
Total,182.12,196.77,191.79,186.64,201.78,199.27,228.19,227.02,205.39,190.3,PATINTLOG
Receivables,83.69,91.62,86.5,89.49,94.22,87.58,102.91,99.37,88.76,71.91,PATINTLOG
Inventory,,,,,,,,,,,PATINTLOG
Cash & Bank,15.94,17.24,16.62,15.98,29.94,18.06,16.9,12.63,12.87,23.08,PATINTLOG
No. of Equity Shares,15293812.0,15186612.0,15186612.0,15186612.0,15886612.0,15886612.0,16535923.0,16535923.0,16535923.0,26035923.0,PATINTLOG
New Bonus Shares,,,,,,,,,,,PATINTLOG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PATINTLOG
