Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,PRAKASHSTL
Reserves,135.56,147.54,162.04,174.45,93.01,-58.39,-299.28,-285.6,-285.85,-235.17,PRAKASHSTL
Borrowings,195.73,205.29,264.16,244.84,203.14,247.25,242.95,242.85,242.95,192.34,PRAKASHSTL
Other Liabilities,182.22,164.39,193.37,360.51,183.19,123.9,104.38,78.0,63.26,55.17,PRAKASHSTL
Total,531.01,534.72,637.07,797.3,496.84,330.26,65.55,52.75,37.86,29.84,PRAKASHSTL
Net Block,76.86,70.7,83.95,80.91,19.37,13.68,16.3,12.61,10.82,9.43,PRAKASHSTL
Capital Work in Progress,3.44,13.82,0.68,1.25,4.58,5.62,,,,,PRAKASHSTL
Investments,,,0.4,0.4,3.35,3.25,3.25,3.25,3.25,,PRAKASHSTL
Other Assets,450.71,450.2,552.04,714.74,469.54,307.71,46.0,36.89,23.79,20.41,PRAKASHSTL
Total,531.01,534.72,637.07,797.3,496.84,330.26,65.55,52.75,37.86,29.84,PRAKASHSTL
Receivables,209.75,201.97,279.18,365.63,298.64,136.52,22.9,13.89,8.91,6.01,PRAKASHSTL
Inventory,145.1,187.7,205.46,266.19,46.04,18.92,7.85,7.02,11.25,9.66,PRAKASHSTL
Cash & Bank,15.04,14.52,18.25,9.39,4.17,2.21,0.48,0.37,0.35,0.64,PRAKASHSTL
No. of Equity Shares,17500039.0,17500039.0,17500039.0,17500039.0,175000390.0,175000390.0,175000390.0,175000390.0,175000390.0,175000390.0,PRAKASHSTL
New Bonus Shares,,,,,,,,,,,PRAKASHSTL
Face value,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,PRAKASHSTL
