Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,78.65,78.69,78.76,78.81,79.04,79.66,80.2,80.51,80.79,79.33,STLTECH
Reserves,1070.23,1104.3,1139.53,1163.84,815.15,791.51,989.79,1507.7,1728.78,1747.03,STLTECH
Borrowings,664.51,1068.87,1313.12,1692.29,909.96,1067.69,1163.22,1528.78,1971.76,2241.21,STLTECH
Other Liabilities,983.12,1034.59,1014.91,1292.37,703.84,811.12,1150.64,2808.9,2314.78,2668.3,STLTECH
Total,2796.51,3286.45,3546.32,4227.31,2507.99,2749.98,3383.85,5925.89,6096.11,6735.87,STLTECH
Net Block,967.01,1001.25,1006.1,914.3,914.21,1131.34,1088.4,1808.6,2261.6,2203.61,STLTECH
Capital Work in Progress,41.08,28.97,16.4,32.94,124.76,17.99,225.84,413.87,127.52,146.83,STLTECH
Investments,176.34,189.1,433.65,1373.25,141.74,155.35,275.98,264.46,522.1,503.72,STLTECH
Other Assets,1612.08,2067.13,2090.17,1906.82,1327.28,1445.3,1793.63,3438.96,3184.89,3881.71,STLTECH
Total,2796.51,3286.45,3546.32,4227.31,2507.99,2749.98,3383.85,5925.89,6096.11,6735.87,STLTECH
Receivables,666.75,640.37,671.28,898.72,741.22,694.79,862.46,1178.77,1413.16,1376.11,STLTECH
Inventory,272.7,291.54,299.41,398.01,189.19,309.31,306.04,381.01,285.38,363.36,STLTECH
Cash & Bank,184.77,195.75,44.12,260.33,39.05,79.05,75.42,147.36,170.45,131.31,STLTECH
No. of Equity Shares,393300000.0,393400000.0,393800000.0,394100000.0,395200000.0,398300000.0,401000000.0,402500000.0,403900000.0,396600000.0,STLTECH
New Bonus Shares,,,,,,,,,,,STLTECH
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,STLTECH
