Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1063.57,2906.36,1036.52,786.11,572.94,193.59,696.28,799.98,757.63,221.61,VIKASWSP
Raw Material Cost,715.62,2264.79,763.49,719.28,682.92,170.18,560.32,686.49,671.36,235.43,VIKASWSP
Change in Inventory,29.86,77.19,-94.18,-13.51,-17.47,-2.75,0.84,0.46,-2.55,-1.34,VIKASWSP
Power and Fuel,29.76,38.27,33.43,20.49,9.28,10.88,5.87,2.95,1.63,1.72,VIKASWSP
Other Mfr. Exp,12.9,37.03,16.45,9.12,3.9,3.2,2.61,1.07,0.86,3.5,VIKASWSP
Employee Cost,7.96,11.69,15.95,15.58,15.14,16.9,18.83,35.03,21.67,8.5,VIKASWSP
Selling and admin,24.21,29.64,29.32,15.49,6.1,2.14,2.83,2.14,1.09,4.41,VIKASWSP
Other Expenses,4.98,18.36,5.26,10.08,23.13,7.03,4.56,0.52,0.63,9.7,VIKASWSP
Other Income,2.03,5.65,5.36,95.31,20.19,4.85,4.88,30.17,,,VIKASWSP
Depreciation,44.84,45.44,45.83,34.66,35.02,34.7,34.71,34.54,34.35,34.37,VIKASWSP
Interest,26.54,26.82,33.03,33.34,26.32,45.56,46.54,21.5,4.28,31.03,VIKASWSP
Profit before tax,228.65,517.16,4.94,9.87,-226.15,-94.9,25.73,46.37,19.21,-108.39,VIKASWSP
Tax,73.97,172.63,1.9,3.33,133.42,-10.91,-3.22,-0.55,-2.15,6.14,VIKASWSP
Net profit,154.68,344.53,3.03,6.55,-359.57,-84.0,28.96,46.92,21.35,-114.52,VIKASWSP
