Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,186.2,186.2,186.2,186.2,186.2,186.2,186.2,186.2,186.2,186.2,NOIDATOLL
Reserves,282.12,302.45,302.74,316.47,324.19,292.03,234.24,198.27,167.24,126.78,NOIDATOLL
Borrowings,108.56,76.8,24.69,,42.45,55.41,62.09,67.79,66.71,66.71,NOIDATOLL
Other Liabilities,65.38,104.04,132.44,151.21,76.4,57.66,74.05,63.5,61.13,64.36,NOIDATOLL
Total,642.26,669.49,646.07,653.88,629.24,591.3,556.58,515.76,481.28,444.05,NOIDATOLL
Net Block,576.4,575.52,573.87,572.16,552.84,517.66,497.34,465.82,423.86,382.01,NOIDATOLL
Capital Work in Progress,,0.05,,0.28,,21.16,9.2,,,,NOIDATOLL
Investments,35.5,52.0,6.05,0.03,22.14,0.03,0.03,0.03,0.03,0.03,NOIDATOLL
Other Assets,30.36,41.92,66.15,81.41,54.26,52.45,50.01,49.91,57.39,62.01,NOIDATOLL
Total,642.26,669.49,646.07,653.88,629.24,591.3,556.58,515.76,481.28,444.05,NOIDATOLL
Receivables,0.71,1.36,1.29,1.37,3.73,7.17,7.23,7.12,5.97,10.76,NOIDATOLL
Inventory,0.08,0.26,0.19,0.22,0.14,0.81,0.81,0.81,0.81,0.81,NOIDATOLL
Cash & Bank,7.21,3.98,10.04,5.96,30.8,1.93,1.75,2.79,13.08,12.89,NOIDATOLL
No. of Equity Shares,186195002.0,186195002.0,186195002.0,186195002.0,186195002.0,186195002.0,186195002.0,186195002.0,186195002.0,186195002.0,NOIDATOLL
New Bonus Shares,,,,,,,,,,,NOIDATOLL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NOIDATOLL
