Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1898.8,1898.8,1998.7,1998.7,1998.7,1998.7,1998.7,1998.7,2727.8,2746.0,BHARTIARTL
Reserves,47530.8,52247.4,64729.3,76274.2,109730.4,99208.6,100862.2,96307.2,98347.2,74259.9,BHARTIARTL
Borrowings,15301.4,14218.3,10365.4,21569.7,45570.7,60094.7,65415.8,83789.9,118800.5,130407.4,BHARTIARTL
Other Liabilities,15592.7,19518.7,21110.7,26581.1,27728.2,30335.6,36660.6,40811.7,80497.3,70333.8,BHARTIARTL
Total,80323.7,87883.2,98204.1,126423.7,185028.0,191637.6,204937.3,222907.5,300372.8,277747.1,BHARTIARTL
Net Block,40440.8,43182.6,39878.2,53444.4,91925.5,111522.8,122609.4,133811.9,161679.3,157388.4,BHARTIARTL
Capital Work in Progress,4466.5,1030.8,1244.2,9066.9,3830.3,9600.2,5542.7,5636.5,1258.7,1306.3,BHARTIARTL
Investments,12337.8,28199.1,34523.9,43116.9,69983.1,45959.0,48128.2,37579.8,38726.8,52273.0,BHARTIARTL
Other Assets,23078.6,15470.7,22557.8,20795.5,19289.1,24555.6,28657.0,45879.3,98708.0,66779.4,BHARTIARTL
Total,80323.7,87883.2,98204.1,126423.7,185028.0,191637.6,204937.3,222907.5,300372.8,277747.1,BHARTIARTL
Receivables,2134.5,2246.8,2165.5,3311.0,3172.4,3211.8,4319.6,3840.3,3810.0,3178.2,BHARTIARTL
Inventory,32.1,2.1,1.1,9.4,5.3,3.9,6.3,1.0,3.1,0.8,BHARTIARTL
Cash & Bank,481.2,362.7,446.0,388.7,46.6,173.4,545.1,235.3,3397.6,1036.5,BHARTIARTL
No. of Equity Shares,3797530096.0,3797530096.0,3997400100.0,3997400102.0,3997400102.0,3997400102.0,3997400102.0,3997400107.0,5455557355.0,5492027268.0,BHARTIARTL
New Bonus Shares,,,,,,,,,,,BHARTIARTL
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,BHARTIARTL
