Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,26.33,SKMEGGPROD
Reserves,10.89,11.91,18.72,40.74,60.21,62.72,63.49,68.18,71.84,86.24,SKMEGGPROD
Borrowings,91.16,85.92,70.13,41.45,35.92,43.59,43.83,43.53,65.18,55.17,SKMEGGPROD
Other Liabilities,17.52,17.49,23.5,30.05,28.46,27.67,26.83,25.76,25.33,35.39,SKMEGGPROD
Total,145.9,141.65,138.68,138.57,150.92,160.31,160.48,163.8,188.68,203.13,SKMEGGPROD
Net Block,96.12,88.71,72.81,67.33,66.27,61.06,63.98,62.44,64.66,69.38,SKMEGGPROD
Capital Work in Progress,,0.12,,0.34,1.4,2.68,1.5,4.89,2.57,2.27,SKMEGGPROD
Investments,0.08,0.08,1.27,1.27,1.27,1.27,1.27,1.27,1.27,16.57,SKMEGGPROD
Other Assets,49.7,52.74,64.6,69.63,81.98,95.3,93.73,95.2,120.18,114.91,SKMEGGPROD
Total,145.9,141.65,138.68,138.57,150.92,160.31,160.48,163.8,188.68,203.13,SKMEGGPROD
Receivables,5.83,2.34,10.48,11.04,12.0,14.0,16.15,12.65,15.02,12.07,SKMEGGPROD
Inventory,18.56,30.88,31.09,42.55,42.84,52.33,39.48,42.87,70.41,77.87,SKMEGGPROD
Cash & Bank,4.89,4.38,8.31,5.92,17.26,17.32,20.2,23.52,21.89,10.95,SKMEGGPROD
No. of Equity Shares,26330000.0,26330000.0,26330000.0,26330000.0,26330000.0,26330000.0,26330000.0,26330000.0,26330000.0,26330000.0,SKMEGGPROD
New Bonus Shares,,,,,,,,,,,SKMEGGPROD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SKMEGGPROD
