Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,2845.64,3765.0,3699.27,4220.67,2910.83,3182.57,3732.38,5577.88,3869.1,4025.82,RVNL
Expenses,2680.53,3568.41,3482.33,4012.79,2769.36,3018.06,3512.17,5223.96,3640.98,3798.86,RVNL
Other Income,52.68,82.46,73.86,56.58,55.95,66.01,132.45,72.34,62.64,55.34,RVNL
Depreciation,4.46,4.13,3.91,7.78,8.01,5.4,4.35,5.16,4.61,4.7,RVNL
Interest,17.14,8.88,7.02,7.94,7.72,6.62,6.1,7.82,6.72,5.69,RVNL
Profit before tax,196.19,266.04,279.87,248.74,181.69,218.5,342.21,413.28,279.43,271.91,RVNL
Tax,46.15,21.46,81.93,51.45,38.54,45.75,61.44,69.41,68.07,49.85,RVNL
Net profit,150.04,244.58,197.94,197.29,143.15,172.76,280.77,343.87,211.36,222.06,RVNL
Operating Profit,165.11,196.59,216.94,207.88,141.47,164.51,220.21,353.92,228.12,226.96,RVNL
