Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,90.09,93.53,106.43,110.43,332.47,201.74,252.88,597.92,813.58,694.74,NXTDIGITAL
Raw Material Cost,,,,,159.14,9.85,13.79,10.0,15.15,4.44,NXTDIGITAL
Change in Inventory,1.38,,,,2.6,-2.6,,-1.75,3.68,1.35,NXTDIGITAL
Power and Fuel,,,,,,,,8.19,8.58,7.9,NXTDIGITAL
Other Mfr. Exp,0.47,0.37,0.6,0.56,0.51,0.5,0.53,118.77,434.28,416.09,NXTDIGITAL
Employee Cost,1.49,2.72,3.16,2.75,2.83,3.29,4.73,45.45,55.15,57.62,NXTDIGITAL
Selling and admin,4.57,4.15,11.54,10.64,7.15,8.74,8.7,455.05,53.15,48.61,NXTDIGITAL
Other Expenses,8.71,1.25,1.19,1.71,1.64,2.94,3.89,216.59,322.66,13.43,NXTDIGITAL
Other Income,0.01,0.97,0.1,0.01,0.02,1.64,0.68,20.66,156.06,15.12,NXTDIGITAL
Depreciation,2.49,2.5,2.51,1.46,1.32,1.19,4.39,156.94,184.17,178.53,NXTDIGITAL
Interest,,,,,38.39,45.92,50.73,109.45,121.1,133.83,NXTDIGITAL
Profit before tax,73.75,83.51,87.53,93.32,124.11,128.35,166.8,-503.61,-220.92,-149.24,NXTDIGITAL
Tax,8.72,6.77,5.5,0.73,23.52,25.44,69.74,5.99,-104.22,-96.74,NXTDIGITAL
Net profit,65.03,76.75,82.03,92.59,100.59,102.91,97.05,-509.6,-116.7,-52.5,NXTDIGITAL
