Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,208.66,214.7,221.75,321.43,500.24,642.19,602.62,489.53,358.82,386.94,BEDMUTHA
Raw Material Cost,172.27,165.62,174.08,286.88,413.68,576.59,459.75,316.68,285.13,317.11,BEDMUTHA
Change in Inventory,3.52,2.03,1.5,23.39,2.16,11.41,-50.14,-2.4,3.34,2.26,BEDMUTHA
Power and Fuel,12.81,14.68,13.04,13.94,20.31,26.14,20.26,20.41,19.76,19.47,BEDMUTHA
Other Mfr. Exp,7.52,9.26,8.45,11.41,24.9,45.9,67.83,125.32,34.2,28.58,BEDMUTHA
Employee Cost,4.7,3.88,4.03,5.6,11.36,14.27,15.46,14.96,13.28,13.25,BEDMUTHA
Selling and admin,4.31,5.05,4.54,8.75,12.5,-40.24,15.84,10.65,10.93,9.58,BEDMUTHA
Other Expenses,0.17,1.26,2.37,1.5,4.97,0.69,1.57,0.13,0.09,18.03,BEDMUTHA
Other Income,2.84,2.55,7.28,4.18,5.29,20.75,33.1,29.02,27.31,310.88,BEDMUTHA
Depreciation,5.11,6.33,7.39,10.2,20.54,29.11,26.79,33.4,33.09,35.73,BEDMUTHA
Interest,9.29,9.73,14.74,22.71,40.52,57.99,60.06,65.47,64.33,61.63,BEDMUTHA
Profit before tax,-1.16,3.47,1.89,-11.99,-41.09,-36.1,-81.98,-70.87,-71.34,196.7,BEDMUTHA
Tax,-0.82,1.2,0.59,-3.43,-1.16,,,,,0.93,BEDMUTHA
Net profit,-0.34,2.28,1.3,-8.56,-39.93,-36.11,-81.99,-70.86,-71.33,195.77,BEDMUTHA
