Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,46.57,46.57,46.57,46.57,46.57,46.57,93.13,93.13,93.13,93.13,BHARATFORG
Reserves,2096.53,2264.56,2646.74,3449.11,3534.95,4185.36,4519.85,5303.79,5260.64,5854.2,BHARATFORG
Borrowings,1981.0,1873.71,1994.32,1797.4,2668.54,2422.48,2509.75,3189.11,3275.44,3813.53,BHARATFORG
Other Liabilities,1204.07,927.87,1010.87,1082.7,929.1,1022.61,1243.22,1353.04,1088.23,1353.68,BHARATFORG
Total,5328.17,5112.71,5698.5,6375.78,7179.16,7677.02,8365.95,9939.07,9717.44,11114.54,BHARATFORG
Net Block,1796.2,1998.81,2025.43,1956.09,2276.93,2373.61,2527.91,2634.17,2808.06,3459.3,BHARATFORG
Capital Work in Progress,288.76,222.81,131.4,207.68,321.94,374.26,302.4,712.62,894.53,269.92,BHARATFORG
Investments,936.25,930.65,1340.89,1103.74,1421.25,1771.86,2060.52,2191.9,2352.6,3569.04,BHARATFORG
Other Assets,2306.96,1960.44,2200.78,3108.27,3159.04,3157.29,3475.12,4400.38,3662.25,3816.28,BHARATFORG
Total,5328.17,5112.71,5698.5,6375.78,7179.16,7677.02,8365.95,9939.07,9717.44,11114.54,BHARATFORG
Receivables,491.18,474.23,525.21,559.47,1420.16,1379.94,1790.8,2258.36,1654.91,1580.38,BHARATFORG
Inventory,503.13,475.7,508.41,537.18,366.35,426.49,538.05,760.42,757.6,874.86,BHARATFORG
Cash & Bank,500.59,279.08,251.66,591.81,374.69,278.17,187.69,369.84,444.2,280.13,BHARATFORG
No. of Equity Shares,232967156.0,232967160.0,232967160.0,232967156.0,232967156.0,232967156.0,465761472.0,465761472.0,465761472.0,465761472.0,BHARATFORG
New Bonus Shares,,,,,,,,,,,BHARATFORG
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,BHARATFORG
