Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,125.07,EIHOTEL
Reserves,2520.84,2510.61,2533.27,2543.0,2573.52,2653.84,2701.55,2740.78,2804.92,2800.59,EIHOTEL
Borrowings,279.11,387.86,282.65,210.48,254.74,295.53,438.97,479.85,533.13,394.26,EIHOTEL
Other Liabilities,415.02,428.09,482.52,499.41,414.77,415.49,527.52,517.01,461.46,337.42,EIHOTEL
Total,3329.28,3440.87,3412.75,3367.2,3357.34,3479.17,3782.35,3851.95,3913.82,3657.34,EIHOTEL
Net Block,2015.24,2116.68,2068.08,1946.71,1682.97,1567.96,2020.8,2049.45,2327.63,2217.09,EIHOTEL
Capital Work in Progress,159.46,39.98,45.68,85.75,104.52,313.44,134.08,63.9,112.93,152.45,EIHOTEL
Investments,628.05,705.73,703.95,729.08,699.37,763.68,763.01,828.52,812.17,775.68,EIHOTEL
Other Assets,526.53,578.48,595.04,605.66,870.48,834.09,864.46,910.08,661.09,512.12,EIHOTEL
Total,3329.28,3440.87,3412.75,3367.2,3357.34,3479.17,3782.35,3851.95,3913.82,3657.34,EIHOTEL
Receivables,141.17,173.56,170.12,188.67,186.03,169.21,203.69,224.92,190.66,72.42,EIHOTEL
Inventory,33.12,34.12,39.75,39.09,41.52,41.33,42.8,50.36,52.27,43.45,EIHOTEL
Cash & Bank,11.96,20.36,16.46,23.67,9.56,9.8,7.86,9.1,8.51,6.98,EIHOTEL
No. of Equity Shares,571569414.0,571569414.0,571569410.0,571569410.0,571569414.0,571569414.0,571596414.0,571596414.0,571596414.0,625364182.0,EIHOTEL
New Bonus Shares,,,,,,,,,,,EIHOTEL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,EIHOTEL
