Report Date,2012-06-30 00:00:00,2013-06-30 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,44.58,44.58,44.58,44.58,44.58,44.58,65.84,65.84,65.84,65.84,HCL-INSYS
Reserves,1872.58,1791.25,1463.45,1392.56,939.82,577.49,420.31,212.99,-105.66,-310.68,HCL-INSYS
Borrowings,664.36,1057.97,746.04,1011.21,646.45,801.91,1033.87,819.27,484.35,537.24,HCL-INSYS
Other Liabilities,2285.47,2530.41,868.07,649.52,571.3,497.36,738.63,599.36,413.3,78.81,HCL-INSYS
Total,4866.99,5424.21,3122.14,3097.87,2202.15,1921.34,2258.65,1697.46,857.83,371.21,HCL-INSYS
Net Block,252.16,260.27,89.29,80.81,81.52,76.68,81.95,59.18,54.8,35.21,HCL-INSYS
Capital Work in Progress,46.05,38.91,,0.15,0.25,,,0.04,,0.16,HCL-INSYS
Investments,549.59,1059.1,1013.73,877.8,827.67,656.38,163.28,0.04,0.04,0.04,HCL-INSYS
Other Assets,4019.19,4065.93,2019.12,2139.11,1292.71,1188.28,2013.42,1638.2,802.99,335.8,HCL-INSYS
Total,4866.99,5424.21,3122.14,3097.87,2202.15,1921.34,2258.65,1697.46,857.83,371.21,HCL-INSYS
Receivables,1180.61,1176.32,429.13,402.38,302.23,432.0,562.73,379.55,158.38,14.64,HCL-INSYS
Inventory,658.95,504.29,201.28,126.8,95.76,59.47,278.57,85.3,24.24,0.53,HCL-INSYS
Cash & Bank,224.2,225.25,207.14,67.43,99.33,72.09,57.47,155.3,59.78,24.19,HCL-INSYS
No. of Equity Shares,222879629.0,222880629.0,222880600.0,222904629.0,222919629.0,222919629.0,329209928.0,329209928.0,329209928.0,329209928.0,HCL-INSYS
New Bonus Shares,,,,,,,,,,,HCL-INSYS
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,HCL-INSYS
