Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,240.67,250.11,250.32,282.01,284.44,285.36,308.08,309.55,310.42,310.54,DCBBANK
Reserves,617.88,749.93,900.67,1303.36,1506.2,1917.94,2498.34,2804.9,3110.76,3447.1,DCBBANK
Borrowings,7459.0,9889.46,11185.32,13772.93,16073.89,20565.02,25933.57,31158.31,33777.88,34186.11,DCBBANK
Other Liabilities,359.3,389.33,586.83,773.99,1253.99,1278.06,1482.11,1519.07,1306.08,1658.38,DCBBANK
Total,8676.85,11278.83,12923.14,16132.29,19118.52,24046.38,30222.1,35791.83,38505.14,39602.13,DCBBANK
Net Block,125.89,236.09,238.64,236.68,248.02,488.57,494.02,525.98,545.87,568.51,DCBBANK
Capital Work in Progress,58.75,3.36,,,,,,,,,DCBBANK
Investments,2517.76,3358.66,3634.22,3962.17,4333.33,5817.94,6218.96,7844.09,7741.5,8413.69,DCBBANK
Other Assets,5974.45,7680.72,9050.28,11933.44,14537.17,17739.87,23509.12,27421.76,30217.77,30619.93,DCBBANK
Total,8676.85,11278.83,12923.14,16132.29,19118.52,24046.38,30222.1,35791.83,38505.14,39602.13,DCBBANK
Receivables,,,,,,,,,,,DCBBANK
Inventory,,,,,,,,,,,DCBBANK
Cash & Bank,456.55,883.25,689.57,719.15,891.56,1192.46,2371.98,2793.38,3545.87,3039.34,DCBBANK
No. of Equity Shares,240665457.0,250111597.0,250324622.0,282012273.0,284436073.0,285364353.0,308084883.0,309546898.0,310415413.0,310536113.0,DCBBANK
New Bonus Shares,,,,,,,,,,,DCBBANK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,DCBBANK
