Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.2,5.2,5.2,6.32,6.32,6.32,6.32,6.32,6.32,6.32,PODDARHOUS
Reserves,44.32,52.54,59.97,201.04,215.69,218.12,212.98,208.33,193.59,196.68,PODDARHOUS
Borrowings,15.0,33.59,13.57,4.56,0.56,0.4,120.07,191.47,245.38,251.78,PODDARHOUS
Other Liabilities,63.2,104.32,110.02,94.22,30.48,48.26,41.48,46.18,83.29,131.43,PODDARHOUS
Total,127.72,195.65,188.76,306.14,253.05,273.1,380.85,452.3,528.58,586.21,PODDARHOUS
Net Block,4.93,4.75,4.26,3.52,3.44,3.16,3.87,4.56,4.87,4.37,PODDARHOUS
Capital Work in Progress,,,,6.12,,0.06,,,,,PODDARHOUS
Investments,9.73,1.57,2.49,134.46,126.43,64.92,72.89,41.87,2.96,1.59,PODDARHOUS
Other Assets,113.06,189.33,182.01,162.04,123.18,204.96,304.09,405.87,520.75,580.25,PODDARHOUS
Total,127.72,195.65,188.76,306.14,253.05,273.1,380.85,452.3,528.58,586.21,PODDARHOUS
Receivables,0.91,1.05,1.48,1.88,3.77,1.69,2.82,3.22,5.12,7.16,PODDARHOUS
Inventory,67.98,111.35,124.59,111.37,69.4,128.84,189.2,302.25,376.21,423.39,PODDARHOUS
Cash & Bank,22.51,27.48,11.49,3.58,2.35,3.07,10.12,1.39,8.81,14.14,PODDARHOUS
No. of Equity Shares,5204500.0,5204500.0,5204500.0,6315400.0,6315400.0,6315400.0,6315400.0,6315400.0,6315400.0,6315400.0,PODDARHOUS
New Bonus Shares,,,,,,,,,,,PODDARHOUS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PODDARHOUS
