Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.07,12.07,12.07,12.07,12.07,12.26,12.26,12.26,12.26,12.26,GREENPLY
Reserves,359.4,465.06,571.06,471.91,601.43,774.76,902.79,319.08,344.7,398.48,GREENPLY
Borrowings,684.41,641.79,673.99,331.53,254.56,426.24,652.46,143.64,154.54,69.72,GREENPLY
Other Liabilities,257.75,406.94,465.63,330.98,319.99,319.63,488.96,297.07,281.88,256.54,GREENPLY
Total,1313.63,1525.86,1722.75,1146.49,1188.05,1532.89,2056.47,772.05,793.38,737.0,GREENPLY
Net Block,619.3,651.79,685.3,533.04,530.36,501.3,482.98,168.54,199.96,191.3,GREENPLY
Capital Work in Progress,13.5,23.37,94.99,13.91,9.3,216.11,770.4,5.76,3.97,4.62,GREENPLY
Investments,8.74,17.53,31.29,32.88,37.66,72.37,76.37,42.23,44.31,45.36,GREENPLY
Other Assets,672.09,833.17,911.17,566.66,610.73,743.11,726.72,555.52,545.14,495.72,GREENPLY
Total,1313.63,1525.86,1722.75,1146.49,1188.05,1532.89,2056.47,772.05,793.38,737.0,GREENPLY
Receivables,290.87,343.21,350.28,257.22,332.92,301.12,284.4,283.37,307.93,163.32,GREENPLY
Inventory,277.29,327.91,382.88,190.3,138.53,158.26,214.97,141.61,143.8,131.39,GREENPLY
Cash & Bank,12.16,16.28,10.8,7.19,31.64,71.6,30.0,18.1,9.66,124.12,GREENPLY
No. of Equity Shares,24136374.0,24136374.0,24136374.0,120682000.0,120681870.0,122627395.0,122627395.0,122627395.0,122627395.0,122627395.0,GREENPLY
New Bonus Shares,,,,,,,,,,,GREENPLY
Face value,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,GREENPLY
