Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,263.09,290.13,297.66,300.18,309.48,333.49,356.86,345.42,289.67,115.78,ORIENTHOT
Raw Material Cost,30.66,36.65,39.98,35.84,36.35,37.21,40.44,37.07,30.41,15.1,ORIENTHOT
Change in Inventory,,,,,,,,,,,ORIENTHOT
Power and Fuel,26.67,36.38,37.76,35.65,36.15,34.25,34.81,33.35,26.05,13.69,ORIENTHOT
Other Mfr. Exp,32.51,53.16,34.8,61.83,63.87,63.59,65.27,64.75,56.41,25.89,ORIENTHOT
Employee Cost,64.86,71.65,74.68,79.12,89.16,91.33,98.75,97.85,86.71,63.53,ORIENTHOT
Selling and admin,52.92,40.26,63.36,40.77,49.26,53.05,55.75,55.47,45.5,24.7,ORIENTHOT
Other Expenses,4.57,4.09,4.59,4.05,2.62,6.26,6.7,6.36,7.34,4.89,ORIENTHOT
Other Income,11.42,19.87,4.43,6.58,-2.56,11.35,11.94,107.41,10.89,7.44,ORIENTHOT
Depreciation,19.55,26.17,27.94,25.48,23.94,24.98,27.66,28.38,27.7,28.75,ORIENTHOT
Interest,23.96,27.74,29.42,30.05,31.56,32.19,30.89,27.18,24.02,22.01,ORIENTHOT
Profit before tax,18.81,13.9,-10.44,-6.03,-25.99,1.98,8.53,102.42,-3.58,-75.34,ORIENTHOT
Tax,6.18,-0.39,-3.24,-3.03,-8.14,0.45,2.54,12.98,0.2,-21.96,ORIENTHOT
Net profit,12.63,14.3,-7.2,-2.99,-17.85,1.53,6.0,89.44,-3.78,-53.38,ORIENTHOT
