Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.37,9.37,9.37,11.71,11.71,14.63,14.63,18.29,18.29,18.29,GMBREW
Reserves,76.31,86.36,105.14,114.49,169.28,209.99,276.65,348.53,412.1,486.71,GMBREW
Borrowings,25.12,22.87,28.59,32.1,,,,,,,GMBREW
Other Liabilities,57.69,65.12,77.5,47.5,50.04,54.77,59.54,56.72,53.45,67.94,GMBREW
Total,168.49,183.72,220.6,205.8,231.03,279.39,350.82,423.54,483.84,572.94,GMBREW
Net Block,83.01,84.85,95.54,85.93,78.64,96.31,110.85,139.48,159.04,137.9,GMBREW
Capital Work in Progress,29.39,42.8,6.76,0.77,2.12,76.13,63.6,47.67,26.06,20.11,GMBREW
Investments,0.02,0.02,48.97,76.75,88.18,46.38,107.69,162.78,225.98,286.52,GMBREW
Other Assets,56.07,56.05,69.33,42.35,62.09,60.57,68.68,73.61,72.76,128.41,GMBREW
Total,168.49,183.72,220.6,205.8,231.03,279.39,350.82,423.54,483.84,572.94,GMBREW
Receivables,0.25,0.29,0.2,0.1,0.23,0.45,0.87,2.13,0.97,0.93,GMBREW
Inventory,10.81,7.87,13.76,18.94,13.05,10.7,11.62,17.74,20.57,27.97,GMBREW
Cash & Bank,12.02,4.02,5.36,9.64,34.05,6.26,10.48,1.12,21.56,6.85,GMBREW
No. of Equity Shares,9383900.0,9383900.0,9383900.0,11697625.0,11706125.0,14630531.0,14630531.0,18286038.0,18286038.0,18286038.0,GMBREW
New Bonus Shares,,,,,,,,,,,GMBREW
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GMBREW
