Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,25.36,30.14,28.56,15.32,13.97,27.47,33.5,29.11,35.88,22.4,KARMAENG
Raw Material Cost,,,,,,,,,,,KARMAENG
Change in Inventory,,,,,,,,,,,KARMAENG
Power and Fuel,0.02,0.03,0.03,0.02,0.01,,,,,0.01,KARMAENG
Other Mfr. Exp,4.88,5.91,7.63,4.58,3.95,8.34,15.96,18.88,19.9,19.82,KARMAENG
Employee Cost,1.69,2.4,3.18,3.88,3.21,3.44,2.38,3.06,2.63,1.64,KARMAENG
Selling and admin,1.53,1.25,1.45,1.21,1.32,1.21,1.8,2.92,2.59,2.13,KARMAENG
Other Expenses,0.37,0.62,0.61,0.55,0.51,3.81,5.47,0.37,0.78,0.42,KARMAENG
Other Income,4.47,1.7,2.68,2.72,5.58,1.15,0.31,-0.53,0.99,0.49,KARMAENG
Depreciation,7.93,7.82,7.74,4.9,5.0,4.98,4.98,4.96,5.42,5.11,KARMAENG
Interest,9.45,10.05,8.11,7.13,6.99,7.77,4.5,4.22,5.35,5.3,KARMAENG
Profit before tax,3.96,3.76,2.49,-4.23,-1.44,-0.93,-1.28,-5.83,0.2,-11.54,KARMAENG
Tax,1.61,1.3,0.95,-1.1,0.1,-2.79,-0.16,-1.59,0.03,-1.01,KARMAENG
Net profit,2.35,2.46,1.53,-3.13,-1.54,1.85,-1.12,-4.25,0.17,-10.53,KARMAENG
