Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,19.79,19.79,19.79,19.79,23.46,23.46,23.46,23.46,22.7,22.7,ACE
Reserves,277.84,283.62,288.23,293.14,282.68,333.69,382.1,413.72,419.85,500.77,ACE
Borrowings,145.08,156.21,149.61,137.72,124.26,113.65,61.21,53.24,82.41,54.44,ACE
Other Liabilities,149.56,161.7,164.24,177.49,210.71,226.79,371.44,394.04,426.24,474.97,ACE
Total,592.27,621.32,621.87,628.14,641.11,697.59,838.21,884.46,951.2,1052.88,ACE
Net Block,226.63,251.13,268.18,273.86,306.28,337.2,329.64,334.4,404.82,420.96,ACE
Capital Work in Progress,5.3,9.53,2.11,5.79,0.67,5.95,4.04,7.14,18.21,12.55,ACE
Investments,10.43,16.36,14.62,17.95,20.74,33.73,49.57,50.52,34.44,37.94,ACE
Other Assets,349.91,344.3,336.96,330.54,313.42,320.71,454.96,492.4,493.73,581.43,ACE
Total,592.27,621.32,621.87,628.14,641.11,697.59,838.21,884.46,951.2,1052.88,ACE
Receivables,85.55,83.34,68.28,80.61,81.33,103.86,169.81,143.98,147.26,224.59,ACE
Inventory,135.76,143.35,160.54,141.24,123.35,113.17,143.86,212.46,270.26,265.69,ACE
Cash & Bank,20.0,16.56,13.65,11.34,10.54,12.56,10.79,11.41,9.25,36.44,ACE
No. of Equity Shares,98940000.0,98940000.0,98940000.0,98940000.0,117323000.0,117323000.0,117323000.0,117323000.0,113483196.0,113483196.0,ACE
New Bonus Shares,,,,,,,,,,,ACE
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ACE
