Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,788.02,882.1,778.68,775.88,648.65,879.39,858.42,807.27,773.46,991.53,GLAXO
Expenses,622.54,687.86,654.03,601.8,534.3,674.37,651.63,638.48,622.77,717.14,GLAXO
Other Income,30.54,416.75,-720.65,26.43,57.79,-55.21,24.4,-89.39,31.73,15.05,GLAXO
Depreciation,19.06,22.7,18.33,22.59,21.77,21.96,17.71,17.85,17.71,17.6,GLAXO
Interest,0.93,0.92,2.98,1.51,1.08,0.88,0.94,0.63,0.79,0.35,GLAXO
Profit before tax,176.03,587.37,-617.31,176.41,149.29,126.97,212.54,60.92,163.92,271.49,GLAXO
Tax,62.57,84.58,26.83,38.47,38.33,50.47,55.19,48.18,43.52,68.84,GLAXO
Net profit,113.46,502.79,-644.14,137.94,110.96,76.5,157.35,12.74,120.4,202.65,GLAXO
Operating Profit,165.48,194.24,124.65,174.08,114.35,205.02,206.79,168.79,150.69,274.39,GLAXO
