Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,146.73,124.06,109.56,115.63,59.86,129.28,164.57,186.92,185.23,243.41,APCOTEXIND
Expenses,128.63,117.16,109.08,107.73,64.16,110.38,140.29,156.89,155.94,212.02,APCOTEXIND
Other Income,1.15,2.11,1.42,1.25,1.87,0.85,1.39,2.04,2.41,1.71,APCOTEXIND
Depreciation,3.05,3.23,3.56,3.56,3.7,4.01,3.55,3.25,3.35,3.52,APCOTEXIND
Interest,0.4,0.34,0.17,0.4,0.87,1.39,0.76,0.79,0.8,0.87,APCOTEXIND
Profit before tax,15.8,5.44,-1.83,5.19,-7.0,14.35,21.36,28.03,27.55,28.71,APCOTEXIND
Tax,4.44,1.82,-0.4,2.13,-0.34,2.72,4.76,5.44,5.69,6.46,APCOTEXIND
Net profit,11.36,3.62,-1.42,3.07,-6.67,11.63,16.6,22.6,21.86,22.26,APCOTEXIND
Operating Profit,18.1,6.9,0.48,7.9,-4.3,18.9,24.28,30.03,29.29,31.39,APCOTEXIND
