Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,GOODYEAR
Reserves,293.46,330.89,400.43,473.76,591.05,684.01,779.12,844.05,892.67,816.5,GOODYEAR
Borrowings,,,,,,,,,14.84,14.5,GOODYEAR
Other Liabilities,382.28,388.1,435.85,395.11,310.36,382.49,495.38,463.41,376.22,536.53,GOODYEAR
Total,698.81,742.06,859.35,891.94,924.48,1089.57,1297.57,1330.53,1306.8,1390.6,GOODYEAR
Net Block,189.81,197.58,210.24,239.65,221.37,226.75,246.21,250.95,315.54,312.0,GOODYEAR
Capital Work in Progress,19.67,17.49,31.82,17.09,28.9,31.34,26.19,50.29,14.87,16.09,GOODYEAR
Investments,,,,,,,,,,,GOODYEAR
Other Assets,489.33,526.99,617.29,635.2,674.21,831.48,1025.17,1029.29,976.39,1062.51,GOODYEAR
Total,698.81,742.06,859.35,891.94,924.48,1089.57,1297.57,1330.53,1306.8,1390.6,GOODYEAR
Receivables,130.79,154.37,165.3,112.04,159.39,157.23,208.29,243.49,219.94,271.06,GOODYEAR
Inventory,85.45,104.26,99.0,123.36,127.52,169.03,168.24,167.25,149.82,133.23,GOODYEAR
Cash & Bank,249.09,238.34,316.56,364.99,333.53,453.43,576.64,558.81,546.17,596.56,GOODYEAR
No. of Equity Shares,23066507.0,23066507.0,23066507.0,23066507.0,23066507.0,23066507.0,23066507.0,23066507.0,23066507.0,23066507.0,GOODYEAR
New Bonus Shares,,,,,,,,,,,GOODYEAR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GOODYEAR
