Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,7612.58,8865.74,11414.22,13018.06,12475.93,14074.83,11315.38,13495.65,16442.97,16963.29,PTC
Raw Material Cost,7438.9,8408.92,10964.0,12695.44,11871.99,13479.27,10689.72,12804.83,15876.67,16052.86,PTC
Change in Inventory,,,-18.31,,,,,,,,PTC
Power and Fuel,0.41,0.48,0.59,0.65,0.74,0.76,0.8,0.69,0.7,0.66,PTC
Other Mfr. Exp,1.29,254.77,70.47,7.67,250.47,212.66,192.03,202.48,28.73,187.25,PTC
Employee Cost,12.06,13.23,15.74,20.3,25.97,29.3,30.97,33.7,39.71,46.07,PTC
Selling and admin,48.86,3.52,109.49,78.57,17.9,19.97,25.31,24.54,35.06,22.48,PTC
Other Expenses,-8.49,14.23,-81.89,-59.37,40.39,21.88,12.46,15.17,23.65,19.63,PTC
Other Income,77.03,13.58,58.23,35.52,184.19,237.97,203.13,131.67,45.32,-31.51,PTC
Depreciation,4.46,4.21,4.2,4.16,3.53,2.71,2.85,3.03,2.85,2.79,PTC
Interest,26.54,1.5,7.32,4.85,105.0,137.24,119.6,145.4,58.39,34.47,PTC
Profit before tax,165.58,178.46,364.22,301.31,344.13,409.01,444.77,397.48,422.53,565.57,PTC
Tax,45.21,49.72,112.99,98.21,109.7,118.14,125.57,135.16,102.42,155.32,PTC
Net profit,120.37,128.74,251.23,203.1,234.43,290.87,319.2,262.32,320.11,410.25,PTC
