Report Date,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,69.25,116.38,126.35,172.89,246.25,308.63,403.55,497.28,623.51,665.05,INDIAMART
Raw Material Cost,,,,,,,,,,,INDIAMART
Change in Inventory,,,,,,,,,,,INDIAMART
Power and Fuel,1.33,2.11,2.13,1.9,2.58,2.68,2.86,2.92,2.88,0.69,INDIAMART
Other Mfr. Exp,3.07,3.97,3.35,4.57,6.23,7.05,7.65,151.51,169.0,118.25,INDIAMART
Employee Cost,73.56,103.0,87.76,113.75,153.39,180.74,188.95,222.01,255.05,198.83,INDIAMART
Selling and admin,37.7,32.4,24.06,80.03,127.64,120.71,154.79,30.52,19.33,9.07,INDIAMART
Other Expenses,21.54,30.24,15.81,11.4,3.6,20.25,240.5,76.01,4.6,4.87,INDIAMART
Other Income,5.09,7.27,1.38,23.22,8.05,13.72,6.51,36.02,61.53,85.16,INDIAMART
Depreciation,3.09,4.23,3.23,2.99,2.62,4.02,2.8,4.0,20.92,15.87,INDIAMART
Interest,0.34,0.24,0.16,0.45,1.02,,,,3.28,6.66,INDIAMART
Profit before tax,-66.29,-52.54,-8.77,-18.98,-42.78,-13.1,-187.49,46.33,209.98,395.97,INDIAMART
Tax,7.98,,0.02,,0.37,,-115.04,33.74,63.78,109.26,INDIAMART
Net profit,-74.26,-52.54,-8.8,-18.98,-43.15,-13.1,-72.44,12.59,146.21,286.71,INDIAMART
