Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.89,17.89,32.69,32.69,32.69,32.69,32.69,32.69,32.69,32.69,CCHHL
Reserves,674.98,690.76,691.34,660.65,646.32,627.19,607.48,584.03,540.06,497.83,CCHHL
Borrowings,269.63,284.68,343.36,346.73,325.46,324.37,317.2,315.17,331.75,311.32,CCHHL
Other Liabilities,229.61,230.82,188.62,135.76,148.81,142.09,149.09,164.86,172.79,165.5,CCHHL
Total,1192.11,1224.15,1256.01,1175.83,1153.28,1126.34,1106.46,1096.75,1077.29,1007.34,CCHHL
Net Block,579.91,593.03,713.42,738.68,735.79,702.37,688.32,673.43,648.55,582.11,CCHHL
Capital Work in Progress,45.56,91.94,118.82,12.2,4.12,10.46,10.05,10.56,11.3,12.15,CCHHL
Investments,240.16,240.16,240.26,240.26,240.26,240.16,240.25,240.25,240.25,240.25,CCHHL
Other Assets,326.48,299.02,183.51,184.69,173.11,173.35,167.84,172.51,177.19,172.83,CCHHL
Total,1192.11,1224.15,1256.01,1175.83,1153.28,1126.34,1106.46,1096.75,1077.29,1007.34,CCHHL
Receivables,4.23,5.61,5.75,6.12,5.65,5.99,5.87,8.51,10.23,9.23,CCHHL
Inventory,2.36,2.9,2.47,1.92,2.01,2.93,3.08,4.72,4.62,3.55,CCHHL
Cash & Bank,26.32,19.89,13.13,13.23,10.76,8.62,5.07,3.99,5.25,5.07,CCHHL
No. of Equity Shares,89464735.0,89464735.0,163464735.0,163464735.0,163464735.0,163464735.0,163464735.0,163464735.0,163464735.0,163464735.0,CCHHL
New Bonus Shares,,,,,,,,,,,CCHHL
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,CCHHL
