Report Date,2012-06-30 00:00:00,2013-06-30 00:00:00,2014-06-30 00:00:00,2015-06-30 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.93,6.93,41.6,41.6,41.6,41.6,41.6,41.6,41.6,41.6,CENTRUM
Reserves,221.8,235.52,211.03,218.11,221.9,259.21,317.53,477.44,502.01,494.33,CENTRUM
Borrowings,116.98,115.21,181.29,184.02,172.49,168.27,389.62,192.67,194.13,256.51,CENTRUM
Other Liabilities,26.77,31.81,23.61,24.09,113.07,70.79,104.64,369.75,76.18,122.58,CENTRUM
Total,372.48,389.47,457.53,467.82,549.06,539.87,853.39,1081.46,813.92,915.02,CENTRUM
Net Block,17.74,14.35,11.17,6.94,6.38,5.27,7.42,15.28,9.57,7.17,CENTRUM
Capital Work in Progress,,,,,,,0.09,,,,CENTRUM
Investments,218.23,217.06,278.94,260.59,265.82,262.48,639.34,1003.06,618.25,628.8,CENTRUM
Other Assets,136.51,158.06,167.42,200.29,276.86,272.12,206.54,63.12,186.1,279.05,CENTRUM
Total,372.48,389.47,457.53,467.82,549.06,539.87,853.39,1081.46,813.92,915.02,CENTRUM
Receivables,49.36,36.16,45.76,60.28,79.96,38.64,50.51,1.17,7.03,3.39,CENTRUM
Inventory,0.01,7.45,2.9,4.32,26.74,17.08,32.02,,,,CENTRUM
Cash & Bank,1.13,0.62,0.58,1.0,1.57,49.28,15.53,4.05,2.84,10.19,CENTRUM
No. of Equity Shares,6933879.0,6933879.0,416032740.0,416032740.0,416032740.0,416032740.0,416032740.0,416033000.0,416033000.0,416033000.0,CENTRUM
New Bonus Shares,,,346693950.0,,,,,,,,CENTRUM
Face value,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CENTRUM
