Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,274.07,274.18,274.24,274.4,274.43,274.51,274.61,274.64,288.63,288.65,ULTRACEMCO
Reserves,12585.75,14960.64,16823.27,18583.28,21357.4,23666.5,25648.41,27634.36,38007.69,43063.99,ULTRACEMCO
Borrowings,4152.87,5408.54,5199.32,7414.18,8249.56,6240.43,17419.5,20636.79,18281.54,17318.57,ULTRACEMCO
Other Liabilities,5932.5,6765.51,7457.18,8943.09,8409.18,9099.65,11030.48,20725.16,15239.06,19744.89,ULTRACEMCO
Total,22945.19,27408.87,29754.01,35214.95,38290.57,39281.09,54373.0,69270.95,71816.92,80416.1,ULTRACEMCO
Net Block,11634.18,13122.36,15871.84,20947.46,22687.54,23231.76,37210.84,46636.75,46775.29,45466.12,ULTRACEMCO
Capital Work in Progress,1896.63,3505.37,2041.63,2073.69,1415.56,878.39,1473.88,1110.88,870.08,1527.79,ULTRACEMCO
Investments,3788.77,5108.72,5391.67,5208.75,5793.18,7408.67,6162.9,7064.51,10082.62,17569.68,ULTRACEMCO
Other Assets,5625.61,5672.42,6448.87,6985.05,8394.29,7762.27,9525.38,14458.81,14088.93,15852.51,ULTRACEMCO
Total,22945.19,27408.87,29754.01,35214.95,38290.57,39281.09,54373.0,69270.95,71816.92,80416.1,ULTRACEMCO
Receivables,765.96,1017.24,1281.02,1203.19,1414.89,1276.17,1714.2,2353.19,1848.28,2285.99,ULTRACEMCO
Inventory,2035.94,2350.47,2368.36,2751.41,2277.61,2224.99,3101.5,3787.47,3833.88,3722.05,ULTRACEMCO
Cash & Bank,189.58,142.66,277.5,200.57,2235.2,2217.74,199.32,656.47,310.52,1876.55,ULTRACEMCO
No. of Equity Shares,274065301.0,274179917.0,274241400.0,274404627.0,274431377.0,274507906.0,274613985.0,274642720.0,288625105.0,288653398.0,ULTRACEMCO
New Bonus Shares,,,,,,,,,,,ULTRACEMCO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ULTRACEMCO
