Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,3112.33,3101.68,3712.81,3190.96,3043.08,3971.72,4465.32,4838.51,5266.16,5995.03,RUCHI
Expenses,3075.14,2997.81,3526.71,3117.55,2919.57,3732.24,4123.89,4588.92,4935.13,5665.32,RUCHI
Other Income,13.33,13.66,7478.92,-0.37,14.07,19.01,10.27,21.0,29.83,15.96,RUCHI
Depreciation,33.73,34.08,33.71,34.25,32.83,34.06,33.47,32.89,32.7,33.68,RUCHI
Interest,2.77,1.63,13.87,94.04,92.49,97.69,90.79,89.74,89.55,91.52,RUCHI
Profit before tax,14.02,81.82,7617.44,-55.25,12.26,126.74,227.44,147.96,238.61,220.47,RUCHI
Tax,,,,-14.0,,,,-166.37,65.08,56.2,RUCHI
Net profit,14.02,81.82,7617.43,-41.25,12.26,126.74,227.44,314.33,173.53,164.27,RUCHI
Operating Profit,37.19,103.87,186.1,73.41,123.51,239.48,341.43,249.59,331.03,329.71,RUCHI
