Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,16.89,18.85,20.82,24.74,25.5,26.51,27.25,27.66,27.85,28.02,CIGNITITEC
Reserves,20.45,32.37,67.59,206.79,274.37,103.19,145.42,210.77,265.83,322.56,CIGNITITEC
Borrowings,2.23,0.79,2.85,12.47,20.23,63.02,59.52,10.95,47.72,43.83,CIGNITITEC
Other Liabilities,4.53,3.33,25.3,20.61,61.04,47.89,47.21,39.62,45.99,51.02,CIGNITITEC
Total,44.1,55.34,116.56,264.61,381.14,240.61,279.4,289.0,387.39,445.43,CIGNITITEC
Net Block,6.04,6.24,11.06,12.79,52.27,7.63,6.05,12.97,42.48,35.55,CIGNITITEC
Capital Work in Progress,3.51,3.51,3.51,46.97,20.82,,,,,,CIGNITITEC
Investments,22.62,22.62,53.13,66.76,69.8,69.8,69.41,69.41,118.31,149.88,CIGNITITEC
Other Assets,11.93,22.97,48.86,138.09,238.25,163.18,203.94,206.62,226.6,260.0,CIGNITITEC
Total,44.1,55.34,116.56,264.61,381.14,240.61,279.4,289.0,387.39,445.43,CIGNITITEC
Receivables,2.79,9.33,22.51,42.49,50.85,110.61,147.6,107.94,74.32,86.73,CIGNITITEC
Inventory,,,,,,,,,,,CIGNITITEC
Cash & Bank,1.01,1.52,4.19,24.81,1.15,1.98,2.68,52.18,83.16,117.44,CIGNITITEC
No. of Equity Shares,16891398.0,18845500.0,20815000.0,24739219.0,25499219.0,26509530.0,27248029.0,27664269.0,27846259.0,28020009.0,CIGNITITEC
New Bonus Shares,,,,,,,,,,,CIGNITITEC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CIGNITITEC
