Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,30.0,50.0,65.69,103.85,126.92,165.64,166.59,167.47,168.19,168.27,PNBHOUSING
Reserves,369.9,568.04,868.45,1474.88,2018.98,5411.67,6401.76,7267.54,7778.97,8698.91,PNBHOUSING
Borrowings,3859.71,6695.37,10107.67,16480.76,26013.68,35497.14,53776.7,71858.85,67735.84,59393.82,PNBHOUSING
Other Liabilities,176.64,341.67,497.77,975.75,1511.37,1885.1,2672.84,4456.38,3191.18,3071.52,PNBHOUSING
Total,4436.25,7655.08,11539.58,19035.24,29670.95,42959.55,63017.89,83750.24,78874.18,71332.52,PNBHOUSING
Net Block,4.61,14.15,25.82,39.58,58.11,58.4,254.66,102.31,250.25,180.65,PNBHOUSING
Capital Work in Progress,0.53,3.59,3.02,18.1,4.05,2.03,9.69,5.17,4.06,2.38,PNBHOUSING
Investments,378.29,776.9,645.48,1585.98,1622.27,3279.56,2413.15,4457.43,2048.32,2032.92,PNBHOUSING
Other Assets,4052.82,6860.44,10865.26,17391.58,27986.52,39619.56,60340.39,79185.33,76571.55,69116.57,PNBHOUSING
Total,4436.25,7655.08,11539.58,19035.24,29670.95,42959.55,63017.89,83750.24,78874.18,71332.52,PNBHOUSING
Receivables,,,,,,,0.33,26.74,5.84,15.03,PNBHOUSING
Inventory,,,,,,,,,,,PNBHOUSING
Cash & Bank,11.42,128.04,138.42,293.14,248.54,151.47,2816.93,4026.08,8512.53,6906.5,PNBHOUSING
No. of Equity Shares,30000000.0,50000000.0,89230700.0,126923000.0,126923000.0,165642309.0,166586482.0,167469016.0,168186908.0,168268123.0,PNBHOUSING
New Bonus Shares,,6470589.0,,,,,,,,,PNBHOUSING
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PNBHOUSING
