Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,113.37,133.85,134.39,135.02,135.03,180.28,180.88,180.97,180.97,209.27,SOUTHBANK
Reserves,2054.11,2869.76,3233.65,3454.39,3706.9,4665.19,5060.34,5154.36,5293.83,5597.89,SOUTHBANK
Borrowings,37088.72,45546.85,50221.87,54144.96,58335.69,68075.25,76072.97,85323.32,89927.12,86818.82,SOUTHBANK
Other Liabilities,1113.85,1244.57,1396.06,1381.95,1297.26,1391.43,1371.69,1620.57,1630.98,1523.2,SOUTHBANK
Total,40370.05,49795.03,54985.97,59116.32,63474.88,74312.15,82685.88,92279.22,97032.9,94149.18,SOUTHBANK
Net Block,377.5,396.12,404.18,469.22,466.83,618.13,642.22,676.79,775.81,754.66,SOUTHBANK
Capital Work in Progress,,,8.02,9.83,20.16,37.97,38.56,31.87,24.24,40.5,SOUTHBANK
Investments,9399.87,12523.47,14351.78,14086.14,14743.93,19429.67,18363.08,19081.38,20625.27,20321.08,SOUTHBANK
Other Assets,30592.68,36875.44,40221.99,44551.13,48243.96,54226.38,63642.02,72489.18,75607.58,73032.94,SOUTHBANK
Total,40370.05,49795.03,54985.97,59116.32,63474.88,74312.15,82685.88,92279.22,97032.9,94149.18,SOUTHBANK
Receivables,,,,,,,,,,,SOUTHBANK
Inventory,,,,,,,,,,,SOUTHBANK
Cash & Bank,2640.54,4335.9,3217.93,3595.08,3274.47,3887.72,4221.05,4822.75,4189.76,8767.88,SOUTHBANK
No. of Equity Shares,1133749430.0,1338538389.0,1343947561.0,1350152036.0,1350309041.0,1802835959.0,1808831080.0,1809682151.0,1809722151.0,2092741018.0,SOUTHBANK
New Bonus Shares,,,,,,,,,,,SOUTHBANK
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SOUTHBANK
