Report Date,2011-03-31 00:00:00,2012-03-31 00:00:00,2013-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.89,2.43,2.43,2.43,2.43,2.43,2.43,10.38,10.38,10.38,ANMOL
Reserves,1.17,3.4,3.58,4.37,5.19,6.28,8.9,14.78,19.31,29.19,ANMOL
Borrowings,15.0,21.97,19.84,16.39,23.45,26.85,21.53,13.24,37.22,46.94,ANMOL
Other Liabilities,3.94,1.26,1.77,11.75,24.51,42.29,40.34,68.65,79.42,57.84,ANMOL
Total,22.0,29.06,27.62,34.94,55.58,77.85,73.2,107.05,146.33,144.35,ANMOL
Net Block,0.24,0.26,0.22,0.58,0.44,0.59,0.42,1.03,0.86,0.95,ANMOL
Capital Work in Progress,,,,,,,,,,,ANMOL
Investments,0.26,0.27,0.27,0.37,24.89,0.25,24.27,,,,ANMOL
Other Assets,21.5,28.53,27.13,33.99,30.25,77.01,48.51,106.02,145.47,143.4,ANMOL
Total,22.0,29.06,27.62,34.94,55.58,77.85,73.2,107.05,146.33,144.35,ANMOL
Receivables,13.19,22.41,18.12,17.69,7.41,21.2,20.69,42.67,26.61,39.66,ANMOL
Inventory,1.02,2.15,1.73,10.27,18.32,53.52,18.46,32.33,57.14,27.39,ANMOL
Cash & Bank,0.31,0.29,0.15,0.29,0.19,0.17,0.03,24.52,55.48,59.85,ANMOL
No. of Equity Shares,1887610.0,2427610.0,2427610.0,2427610.0,2427610.0,2427610.0,2427610.0,10382830.0,10382830.0,10382830.0,ANMOL
New Bonus Shares,,,,,,,,,,,ANMOL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ANMOL
