Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,33.02,33.02,33.03,33.04,33.1,33.15,33.32,33.47,28.3,28.47,NIITLTD
Reserves,450.32,419.41,386.54,778.58,778.61,741.52,751.46,763.56,1490.96,1521.6,NIITLTD
Borrowings,113.82,157.93,127.87,124.72,174.61,179.2,171.66,213.8,67.8,17.22,NIITLTD
Other Liabilities,322.11,302.87,204.92,134.99,146.77,179.88,154.3,159.52,154.49,151.39,NIITLTD
Total,919.27,913.23,752.36,1071.33,1133.09,1133.75,1110.74,1170.35,1741.55,1718.68,NIITLTD
Net Block,205.96,189.63,149.02,61.84,65.11,165.61,160.18,172.05,207.13,168.29,NIITLTD
Capital Work in Progress,16.71,11.69,10.81,3.51,1.39,10.03,8.78,10.77,7.74,1.64,NIITLTD
Investments,204.43,207.13,186.29,741.68,742.31,763.44,727.57,194.35,949.43,995.01,NIITLTD
Other Assets,492.17,504.78,406.24,264.3,324.28,194.67,214.21,793.18,577.25,553.74,NIITLTD
Total,919.27,913.23,752.36,1071.33,1133.09,1133.75,1110.74,1170.35,1741.55,1718.68,NIITLTD
Receivables,270.0,255.4,181.61,133.15,120.59,85.23,101.27,107.87,92.5,72.86,NIITLTD
Inventory,11.27,8.72,4.73,2.72,4.49,0.87,0.52,0.58,0.49,0.03,NIITLTD
Cash & Bank,18.28,55.56,20.76,13.01,13.54,22.83,4.05,29.77,178.91,299.95,NIITLTD
No. of Equity Shares,165095597.0,165095597.0,165151600.0,165170597.0,165506233.0,165754886.0,166593391.0,167347892.0,141508401.0,142344984.0,NIITLTD
New Bonus Shares,,,,,,,,,,,NIITLTD
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,NIITLTD
