Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,11.78,11.78,11.78,11.78,14.71,17.03,17.9,17.9,17.9,17.9,LOKESHMACH
Reserves,86.15,86.18,85.95,85.85,98.77,108.98,119.76,126.24,120.99,125.24,LOKESHMACH
Borrowings,114.98,123.08,125.07,116.25,112.28,97.36,83.93,77.13,79.3,86.91,LOKESHMACH
Other Liabilities,63.98,66.19,72.42,72.29,71.51,71.78,58.09,66.83,59.57,56.64,LOKESHMACH
Total,276.89,287.23,295.22,286.17,297.27,295.15,279.68,288.1,277.76,286.69,LOKESHMACH
Net Block,111.23,105.33,98.75,78.11,98.58,85.71,108.51,101.75,99.6,116.23,LOKESHMACH
Capital Work in Progress,12.49,24.75,34.77,40.66,29.13,41.08,19.0,24.78,25.77,4.5,LOKESHMACH
Investments,8.0,8.0,8.0,8.0,6.0,1.5,1.5,1.5,1.5,1.5,LOKESHMACH
Other Assets,145.17,149.15,153.7,159.4,163.56,166.86,150.67,160.07,150.89,164.46,LOKESHMACH
Total,276.89,287.23,295.22,286.17,297.27,295.15,279.68,288.1,277.76,286.69,LOKESHMACH
Receivables,29.97,27.82,23.43,21.07,29.6,26.51,24.8,38.46,28.81,40.03,LOKESHMACH
Inventory,67.44,70.98,80.98,85.02,90.7,95.65,95.77,95.71,99.19,99.25,LOKESHMACH
Cash & Bank,3.54,2.74,2.95,11.17,2.59,2.29,3.08,3.98,2.93,6.31,LOKESHMACH
No. of Equity Shares,11777400.0,11777400.0,11777400.0,11777400.0,14710734.0,17032800.0,17896770.0,17896770.0,17896770.0,17896770.0,LOKESHMACH
New Bonus Shares,,,,,,,,,,,LOKESHMACH
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LOKESHMACH
