Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,107.48,90.75,95.43,91.84,48.79,108.26,129.52,157.63,136.85,143.99,TALBROAUTO
Expenses,96.76,81.87,85.7,83.61,48.67,93.18,110.93,135.74,119.73,125.3,TALBROAUTO
Other Income,1.58,2.54,1.97,-0.13,1.69,1.96,2.54,20.89,1.97,1.71,TALBROAUTO
Depreciation,4.62,4.82,4.65,5.08,4.55,5.97,5.97,6.49,5.79,5.87,TALBROAUTO
Interest,4.01,4.14,4.22,3.93,3.74,3.36,3.33,3.06,3.23,2.95,TALBROAUTO
Profit before tax,3.67,2.46,2.83,-0.91,-6.48,7.71,11.83,33.23,10.07,11.58,TALBROAUTO
Tax,1.03,0.4,0.66,-0.75,-0.3,0.54,3.99,8.46,1.48,2.65,TALBROAUTO
Net profit,2.63,2.07,2.17,-0.17,-6.18,7.17,7.85,24.78,8.59,8.93,TALBROAUTO
Operating Profit,10.72,8.88,9.73,8.23,0.12,15.08,18.59,21.89,17.12,18.69,TALBROAUTO
