Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,18.68,TATACOFFEE
Reserves,438.58,505.78,585.22,659.72,760.51,878.59,901.49,951.99,981.82,1072.68,TATACOFFEE
Borrowings,71.83,109.61,108.66,112.47,110.31,77.05,95.96,87.9,71.36,73.17,TATACOFFEE
Other Liabilities,127.57,164.22,161.54,156.14,155.78,196.88,181.94,187.92,191.57,184.58,TATACOFFEE
Total,656.66,798.29,874.1,947.01,1045.28,1171.2,1198.07,1246.49,1263.43,1349.11,TATACOFFEE
Net Block,229.12,242.12,312.94,321.61,326.74,403.91,415.06,430.95,433.87,422.91,TATACOFFEE
Capital Work in Progress,2.29,53.85,7.67,1.05,6.34,20.16,36.84,44.41,55.31,44.57,TATACOFFEE
Investments,145.64,145.63,145.63,216.52,216.4,249.3,221.91,306.12,334.42,260.76,TATACOFFEE
Other Assets,279.61,356.69,407.86,407.83,495.8,497.83,524.26,465.01,439.83,620.87,TATACOFFEE
Total,656.66,798.29,874.1,947.01,1045.28,1171.2,1198.07,1246.49,1263.43,1349.11,TATACOFFEE
Receivables,44.35,49.6,53.43,92.03,95.33,94.47,106.53,97.86,111.65,108.52,TATACOFFEE
Inventory,123.95,159.2,197.18,202.34,222.26,242.23,244.13,252.4,251.71,277.29,TATACOFFEE
Cash & Bank,14.07,23.55,13.57,8.44,27.83,3.51,27.78,4.7,6.72,88.8,TATACOFFEE
No. of Equity Shares,18677037.0,18677037.0,18677037.0,186770370.0,186770370.0,186770370.0,186770370.0,186770370.0,186770370.0,186770370.0,TATACOFFEE
New Bonus Shares,,,,,,,,,,,TATACOFFEE
Face value,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,TATACOFFEE
