Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,150.68,133.6,115.45,109.6,57.48,140.59,155.72,168.8,133.13,178.44,HITECHGEAR
Expenses,135.34,117.95,99.48,98.43,56.44,116.28,127.25,139.99,116.39,147.98,HITECHGEAR
Other Income,1.72,1.8,1.04,1.65,1.66,4.8,2.79,0.81,2.09,0.71,HITECHGEAR
Depreciation,7.11,6.64,6.65,7.05,5.05,6.62,6.84,6.65,6.79,7.32,HITECHGEAR
Interest,4.87,6.03,3.78,6.91,4.47,4.81,4.63,3.98,4.23,4.51,HITECHGEAR
Profit before tax,5.08,4.78,6.58,-1.14,-6.82,17.68,19.79,18.99,7.81,19.34,HITECHGEAR
Tax,2.02,0.52,2.47,2.56,-1.97,4.01,4.57,5.74,2.84,5.16,HITECHGEAR
Net profit,3.06,4.26,4.11,-3.7,-4.85,13.67,15.22,13.25,4.98,14.17,HITECHGEAR
Operating Profit,15.34,15.65,15.97,11.17,1.04,24.31,28.47,28.81,16.74,30.46,HITECHGEAR
