Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,294.97,296.01,296.01,296.01,296.01,296.01,296.01,296.01,296.01,296.01,PTC
Reserves,1955.14,2029.67,2212.4,2342.55,2589.68,2778.87,2923.73,3032.36,3217.18,3406.13,PTC
Borrowings,,,,,734.42,720.56,689.18,973.31,832.55,956.87,PTC
Other Liabilities,1361.86,1195.68,1206.43,1738.96,2562.92,2808.65,2305.01,3044.15,4487.2,3745.44,PTC
Total,3611.97,3521.36,3714.84,4377.52,6183.03,6604.09,6213.93,7345.83,8832.94,8404.45,PTC
Net Block,34.12,32.7,29.97,27.23,24.54,24.73,23.33,22.09,20.68,21.08,PTC
Capital Work in Progress,,,0.08,,,,,,,,PTC
Investments,823.54,924.49,959.85,1454.09,1369.3,2268.26,1745.82,1603.85,1617.07,1957.39,PTC
Other Assets,2754.31,2564.17,2724.94,2896.2,4789.19,4311.1,4444.78,5719.89,7195.19,6425.98,PTC
Total,3611.97,3521.36,3714.84,4377.52,6183.03,6604.09,6213.93,7345.83,8832.94,8404.45,PTC
Receivables,2581.01,2142.11,2085.69,2515.1,3708.12,3271.0,3270.0,4716.97,6787.85,5836.43,PTC
Inventory,41.45,18.31,,,,,,,,,PTC
Cash & Bank,45.82,353.45,544.66,279.55,161.45,168.66,291.8,94.69,208.96,418.09,PTC
No. of Equity Shares,294973571.0,296008300.0,296008300.0,296008300.0,296008321.0,296008321.0,296008321.0,296008321.0,296008321.0,296008321.0,PTC
New Bonus Shares,,,,,,,,,,,PTC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PTC
