Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.05,10.0,10.0,10.0,10.0,54.65,83.95,83.95,83.95,83.95,BRNL
Reserves,-0.85,-17.48,-67.55,-73.86,-120.54,518.28,1085.63,1094.85,1092.2,1061.37,BRNL
Borrowings,19.63,298.13,434.41,376.76,512.71,149.95,133.0,120.0,142.52,325.17,BRNL
Other Liabilities,0.2,30.76,8.2,6.0,4.68,3.02,84.54,35.04,132.02,34.07,BRNL
Total,19.03,321.41,385.06,318.9,406.85,725.9,1387.12,1333.84,1450.69,1504.56,BRNL
Net Block,0.01,0.01,0.01,0.01,0.02,0.05,0.17,0.13,0.09,0.36,BRNL
Capital Work in Progress,,,,,,,,,,,BRNL
Investments,4.91,314.14,371.0,308.51,311.23,643.15,1114.0,1239.86,1144.27,1084.93,BRNL
Other Assets,14.11,7.26,14.05,10.38,95.6,82.7,272.95,93.85,306.33,419.27,BRNL
Total,19.03,321.41,385.06,318.9,406.85,725.9,1387.12,1333.84,1450.69,1504.56,BRNL
Receivables,,0.45,4.68,6.05,8.43,11.78,43.29,10.09,10.93,7.87,BRNL
Inventory,,,,,,,,,,,BRNL
Cash & Bank,0.04,3.7,0.07,0.63,0.03,15.72,6.68,0.09,0.05,13.92,BRNL
No. of Equity Shares,50000.0,10000000.0,10000000.0,10000000.0,10000000.0,54650000.0,83950000.0,83950000.0,83950000.0,83950000.0,BRNL
New Bonus Shares,,,,,,,,,,,BRNL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,BRNL
