Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,113.9,117.92,121.21,128.09,90.58,128.04,140.93,140.2,117.8,138.47,POWERGRID
Expenses,108.83,102.7,108.6,109.27,73.04,108.53,122.1,126.68,110.82,125.03,POWERGRID
Other Income,15.04,13.61,13.57,9.23,5.36,3.09,3.89,6.27,12.98,4.7,POWERGRID
Depreciation,5.74,5.78,5.8,11.78,7.59,7.5,7.55,7.05,7.12,7.2,POWERGRID
Interest,11.2,12.36,11.44,10.62,11.46,9.32,9.14,7.79,8.68,8.86,POWERGRID
Profit before tax,3.17,10.69,8.94,5.65,3.85,5.78,6.03,4.95,4.16,2.08,POWERGRID
Tax,1.05,3.9,3.29,3.5,1.46,2.1,-11.33,1.71,1.04,0.52,POWERGRID
Net profit,2.12,6.78,5.64,2.15,2.38,3.67,17.37,3.23,3.12,1.56,POWERGRID
Operating Profit,5.07,15.22,12.61,18.82,17.54,19.51,18.83,13.52,6.98,13.44,POWERGRID
