Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,353.68,332.38,350.26,342.51,335.88,336.31,330.81,332.34,295.99,322.08,GIPCL
Expenses,197.2,220.03,235.11,221.52,214.0,230.73,227.89,233.06,212.03,203.48,GIPCL
Other Income,13.0,7.53,8.9,12.46,7.22,6.99,8.11,8.25,4.35,4.61,GIPCL
Depreciation,46.1,47.6,48.04,49.02,47.79,48.31,24.92,35.27,32.97,37.48,GIPCL
Interest,12.83,13.04,12.93,11.93,8.71,7.84,10.17,7.41,6.93,7.2,GIPCL
Profit before tax,110.55,59.24,63.08,72.5,72.6,56.42,75.94,64.85,48.41,78.53,GIPCL
Tax,25.24,7.47,14.11,10.58,13.15,10.85,44.01,20.71,13.03,25.18,GIPCL
Net profit,85.32,51.77,48.97,61.92,59.45,45.57,31.92,44.14,35.38,53.36,GIPCL
Operating Profit,156.48,112.35,115.15,120.99,121.88,105.58,102.92,99.28,83.96,118.6,GIPCL
