Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,10.12,VOLTAMP
Reserves,385.02,400.17,414.62,430.7,459.46,554.9,610.01,676.61,738.1,824.02,VOLTAMP
Borrowings,,,,,,,,,,,VOLTAMP
Other Liabilities,57.34,50.58,56.0,54.51,51.08,47.69,49.84,63.87,68.67,76.28,VOLTAMP
Total,452.48,460.87,480.74,495.33,520.66,612.71,669.97,750.6,816.89,910.42,VOLTAMP
Net Block,54.07,51.95,47.07,41.09,38.97,38.18,42.99,48.13,57.72,52.68,VOLTAMP
Capital Work in Progress,0.79,,0.36,1.39,0.49,1.23,2.93,0.22,1.22,8.29,VOLTAMP
Investments,109.86,173.72,218.45,210.65,219.63,312.8,351.9,381.29,453.92,492.26,VOLTAMP
Other Assets,287.76,235.2,214.86,242.2,261.57,260.5,272.15,320.96,304.03,357.19,VOLTAMP
Total,452.48,460.87,480.74,495.33,520.66,612.71,669.97,750.6,816.89,910.42,VOLTAMP
Receivables,173.99,145.25,142.74,144.45,148.93,153.83,144.41,176.58,150.28,170.72,VOLTAMP
Inventory,102.16,71.84,57.3,81.63,94.57,82.53,96.98,107.68,115.55,127.31,VOLTAMP
Cash & Bank,4.81,10.96,1.13,3.32,1.83,4.22,8.03,11.39,6.0,20.26,VOLTAMP
No. of Equity Shares,10117120.0,10117120.0,10117120.0,10117120.0,10117120.0,10117120.0,10117120.0,10117120.0,10117120.0,10117120.0,VOLTAMP
New Bonus Shares,,,,,,,,,,,VOLTAMP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VOLTAMP
