Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.57,18.57,21.79,21.79,21.79,22.44,22.44,22.44,22.44,22.44,ELECON
Reserves,426.2,454.35,469.91,488.6,701.62,706.85,708.3,717.57,759.82,796.93,ELECON
Borrowings,539.06,254.99,258.54,248.74,568.16,460.66,496.97,474.11,390.54,252.76,ELECON
Other Liabilities,695.53,351.3,312.17,296.47,684.29,668.78,727.03,732.99,663.56,629.78,ELECON
Total,1679.36,1079.21,1062.41,1055.6,1975.86,1858.73,1954.74,1947.11,1836.36,1701.91,ELECON
Net Block,405.19,410.8,373.83,333.63,789.01,758.91,716.17,680.23,653.71,613.94,ELECON
Capital Work in Progress,41.71,7.79,6.71,1.99,7.72,1.64,1.33,4.85,0.18,0.31,ELECON
Investments,35.11,37.07,37.07,199.24,112.79,127.75,160.39,160.22,119.15,118.65,ELECON
Other Assets,1197.35,623.55,644.8,520.74,1066.34,970.43,1076.85,1101.81,1063.32,969.01,ELECON
Total,1679.36,1079.21,1062.41,1055.6,1975.86,1858.73,1954.74,1947.11,1836.36,1701.91,ELECON
Receivables,728.3,141.24,168.62,226.76,659.14,586.65,623.12,546.7,558.99,466.89,ELECON
Inventory,288.15,148.65,121.25,130.22,262.77,231.83,200.65,238.83,228.36,176.11,ELECON
Cash & Bank,11.6,7.49,4.36,3.06,20.47,6.04,33.02,8.09,24.74,50.61,ELECON
No. of Equity Shares,92861510.0,92861510.0,108935843.0,108935843.0,108935843.0,112199965.0,112199965.0,112199965.0,112199965.0,112199965.0,ELECON
New Bonus Shares,,,,,,,,,,,ELECON
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ELECON
