Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,428.66,519.25,765.27,732.68,432.01,887.51,1093.0,930.5,540.42,732.12,GEPIL
Expenses,453.73,458.06,687.76,715.13,445.55,845.27,1027.92,877.32,673.03,704.5,GEPIL
Other Income,38.45,2.64,76.03,41.01,14.49,30.37,18.8,1.71,10.79,52.43,GEPIL
Depreciation,14.1,13.85,23.63,14.89,14.99,11.07,11.44,12.56,11.6,11.55,GEPIL
Interest,11.51,11.95,7.52,18.27,8.54,11.0,29.46,18.22,19.21,17.72,GEPIL
Profit before tax,-12.23,38.03,122.39,25.4,-22.58,50.54,42.98,24.11,-152.63,50.78,GEPIL
Tax,-3.54,60.27,21.47,10.32,-4.64,13.08,11.24,8.54,-37.79,12.49,GEPIL
Net profit,-8.69,-22.24,100.92,15.08,-17.94,37.46,31.74,15.57,-114.84,38.29,GEPIL
Operating Profit,-25.07,61.19,77.51,17.55,-13.54,42.24,65.08,53.18,-132.61,27.62,GEPIL
