Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,188.29,188.35,188.42,188.46,188.47,282.62,282.62,282.62,310.88,310.88,KTKBANK
Reserves,2409.92,2668.73,2863.78,3200.6,3502.12,4859.97,5127.53,5502.57,5659.56,6331.48,KTKBANK
Borrowings,32755.4,37635.98,42498.02,47046.37,51539.69,57565.73,63687.26,71777.63,75850.27,77419.74,KTKBANK
Other Liabilities,967.96,1033.32,1478.58,1401.16,1270.05,1330.28,1276.27,1482.94,1492.78,1519.24,KTKBANK
Total,36321.57,41526.38,47028.8,51836.59,56500.33,64038.6,70373.68,79045.76,83313.49,85581.34,KTKBANK
Net Block,152.23,166.96,197.48,291.85,306.64,720.57,761.6,775.0,826.42,837.85,KTKBANK
Capital Work in Progress,,,,,,,,,,,KTKBANK
Investments,12841.23,13432.48,15226.78,14031.67,16256.65,20219.73,15444.45,16184.99,17545.34,21635.19,KTKBANK
Other Assets,23328.11,27926.94,31604.54,37513.07,39937.04,43098.3,54167.63,62085.77,64941.73,63108.3,KTKBANK
Total,36321.57,41526.38,47028.8,51836.59,56500.33,64038.6,70373.68,79045.76,83313.49,85581.34,KTKBANK
Receivables,,,,,,,,,,,KTKBANK
Inventory,,,,,,,,,,,KTKBANK
Cash & Bank,1865.57,1953.8,2337.4,2614.15,3044.92,3274.03,3601.01,3609.75,2919.49,5315.57,KTKBANK
No. of Equity Shares,188300640.0,188359660.0,188428922.0,188456555.0,188465821.0,282615747.0,282617486.0,282617598.0,310879489.0,310879489.0,KTKBANK
New Bonus Shares,,,,,,,,,,,KTKBANK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KTKBANK
