Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,82.89,KOTARISUG
Reserves,31.79,40.41,38.35,33.81,34.98,49.23,56.48,69.17,83.6,103.36,KOTARISUG
Borrowings,139.96,180.12,136.99,162.0,173.7,145.55,120.1,115.69,83.54,35.89,KOTARISUG
Other Liabilities,103.53,80.24,117.1,79.4,76.56,102.75,110.5,122.85,124.5,119.2,KOTARISUG
Total,358.17,383.66,375.33,358.1,368.13,380.42,369.97,390.6,374.53,341.34,KOTARISUG
Net Block,182.54,226.7,218.95,209.02,194.81,191.13,178.45,166.77,172.09,162.22,KOTARISUG
Capital Work in Progress,25.1,0.66,5.5,0.01,0.01,0.38,,1.1,,0.04,KOTARISUG
Investments,6.56,8.38,15.83,18.36,17.83,19.62,32.98,48.24,30.14,58.31,KOTARISUG
Other Assets,143.97,147.92,135.05,130.71,155.48,169.29,158.54,174.49,172.3,120.77,KOTARISUG
Total,358.17,383.66,375.33,358.1,368.13,380.42,369.97,390.6,374.53,341.34,KOTARISUG
Receivables,20.14,16.73,13.25,8.18,9.28,13.99,17.83,17.31,27.33,21.09,KOTARISUG
Inventory,90.74,97.74,102.4,99.35,116.17,143.85,127.55,138.48,125.42,86.62,KOTARISUG
Cash & Bank,17.31,12.69,2.48,8.7,16.57,2.73,2.97,7.53,0.62,0.41,KOTARISUG
No. of Equity Shares,82888580.0,82888580.0,82888580.0,82888580.0,82888580.0,82888580.0,82888580.0,82888580.0,82888580.0,82888580.0,KOTARISUG
New Bonus Shares,,,,,,,,,,,KOTARISUG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KOTARISUG
