Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.56,18.56,18.56,18.56,18.56,18.56,35.7,35.76,40.39,40.51,VSSL
Reserves,171.77,176.62,167.2,151.17,160.62,179.53,303.62,326.23,373.24,418.86,VSSL
Borrowings,244.19,307.05,294.79,350.47,337.52,316.02,228.13,333.61,266.27,190.52,VSSL
Other Liabilities,36.38,80.69,83.48,94.42,97.12,98.56,109.2,193.73,90.33,152.84,VSSL
Total,470.9,582.92,564.03,614.62,613.82,612.67,676.65,889.33,770.23,802.73,VSSL
Net Block,43.06,41.24,210.38,229.98,250.6,264.57,249.56,279.83,310.11,282.54,VSSL
Capital Work in Progress,8.58,131.35,29.55,20.8,2.11,1.11,6.99,32.57,12.33,12.74,VSSL
Investments,99.25,121.52,31.75,14.08,14.5,0.98,8.16,0.01,5.0,,VSSL
Other Assets,320.01,288.81,292.35,349.76,346.61,346.01,411.94,576.92,442.79,507.45,VSSL
Total,470.9,582.92,564.03,614.62,613.82,612.67,676.65,889.33,770.23,802.73,VSSL
Receivables,105.49,102.26,122.76,178.98,194.17,188.97,194.55,187.26,179.89,218.4,VSSL
Inventory,95.83,113.7,119.31,132.89,106.9,117.83,158.6,313.22,151.78,192.26,VSSL
Cash & Bank,87.11,30.27,13.9,8.65,3.79,5.95,7.49,0.28,2.3,52.34,VSSL
No. of Equity Shares,18555376.0,18555376.0,18555376.0,18555376.0,18555376.0,18555376.0,35697376.0,35758623.0,40394502.0,40507000.0,VSSL
New Bonus Shares,,,,,,,,,,,VSSL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VSSL
