Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,296.03,176.98,160.0,193.3,273.96,205.58,245.92,277.48,372.91,238.46,RAMCOIND
Expenses,256.48,162.1,149.15,185.45,219.22,173.71,209.05,250.01,303.03,202.3,RAMCOIND
Other Income,10.4,21.14,12.48,14.46,1.02,14.49,14.84,16.23,22.51,2.82,RAMCOIND
Depreciation,6.36,6.47,6.47,6.47,6.75,6.91,7.0,6.96,7.19,7.35,RAMCOIND
Interest,4.25,3.22,3.59,3.54,3.45,2.09,2.01,1.94,2.18,1.93,RAMCOIND
Profit before tax,39.34,26.33,13.27,12.3,45.56,37.36,42.7,34.8,83.02,29.7,RAMCOIND
Tax,13.64,4.76,4.79,2.53,15.57,10.27,14.11,9.69,25.94,11.12,RAMCOIND
Net profit,25.7,21.57,8.48,9.77,29.99,27.09,28.59,25.11,57.08,18.58,RAMCOIND
Operating Profit,39.55,14.88,10.85,7.85,54.74,31.87,36.87,27.47,69.88,36.16,RAMCOIND
