Report Date,2011-09-30 00:00:00,2012-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,22.84,63.94,63.94,81.02,108.39,110.07,110.07,110.07,110.07,110.07,BAJAJHIND
Reserves,3117.07,4030.34,2495.3,1725.75,3849.39,3697.66,3241.25,3148.44,2997.67,2684.3,BAJAJHIND
Borrowings,5196.73,5708.0,6274.67,7283.91,6910.98,7007.19,6790.77,6022.07,5486.99,5381.41,BAJAJHIND
Other Liabilities,1456.49,395.02,3694.5,2985.89,3085.89,3987.94,4450.57,5125.12,5494.57,5503.29,BAJAJHIND
Total,9793.13,10197.3,12528.41,12076.57,13954.65,14802.86,14592.66,14405.7,14089.3,13679.07,BAJAJHIND
Net Block,5389.64,5419.85,4986.84,4889.82,7937.16,7728.17,7535.76,7390.08,7187.59,6992.04,BAJAJHIND
Capital Work in Progress,24.29,7.4,8.14,8.26,18.74,36.05,65.79,16.56,43.07,25.17,BAJAJHIND
Investments,1343.84,1600.36,2431.05,2281.71,1132.49,1108.3,1055.92,1021.4,961.81,910.37,BAJAJHIND
Other Assets,3035.36,3169.69,5102.38,4896.78,4866.26,5930.34,5935.19,5977.66,5896.83,5751.49,BAJAJHIND
Total,9793.13,10197.3,12528.41,12076.57,13954.65,14802.86,14592.66,14405.7,14089.3,13679.07,BAJAJHIND
Receivables,248.2,192.02,225.48,168.99,300.16,165.58,192.43,206.05,173.18,218.73,BAJAJHIND
Inventory,467.82,558.24,2673.5,2179.29,1924.12,3009.52,2847.88,2764.98,2711.39,2541.34,BAJAJHIND
Cash & Bank,583.77,180.3,128.24,88.07,119.27,81.5,54.67,59.52,111.18,71.89,BAJAJHIND
No. of Equity Shares,228357111.0,639399900.0,639399900.0,810241177.0,1116817774.0,1133559942.0,1133559942.0,1133559942.0,1133559942.0,1133559942.0,BAJAJHIND
New Bonus Shares,,,,,,,,,,,BAJAJHIND
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,BAJAJHIND
