Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,168.23,168.24,168.24,168.24,168.24,168.38,168.51,168.56,169.0,169.27,MANAPPURAM
Reserves,2212.81,2274.67,2323.53,2459.13,2568.57,3142.37,3644.05,4220.42,5154.58,6732.45,MANAPPURAM
Borrowings,9294.4,9814.9,7795.42,8391.85,8800.34,9163.18,10237.84,12742.62,18093.1,18234.15,MANAPPURAM
Other Liabilities,401.4,470.04,551.2,312.96,373.73,672.43,542.73,514.36,370.27,518.11,MANAPPURAM
Total,12076.84,12727.85,10838.39,11332.18,11910.88,13146.36,14593.13,17645.96,23786.95,25653.98,MANAPPURAM
Net Block,224.03,210.49,197.34,171.44,189.83,179.04,265.08,325.94,741.11,861.1,MANAPPURAM
Capital Work in Progress,14.4,30.71,4.52,0.88,,0.14,0.01,0.66,2.85,5.7,MANAPPURAM
Investments,218.24,697.57,811.96,379.46,324.19,324.19,378.23,1010.85,931.53,1200.17,MANAPPURAM
Other Assets,11620.17,11789.08,9824.57,10780.4,11396.86,12642.99,13949.81,16308.51,22111.46,23587.01,MANAPPURAM
Total,12076.84,12727.85,10838.39,11332.18,11910.88,13146.36,14593.13,17645.96,23786.95,25653.98,MANAPPURAM
Receivables,,,,,,,,,,,MANAPPURAM
Inventory,,,,,,,,,,,MANAPPURAM
Cash & Bank,817.71,883.61,833.26,682.08,491.93,411.65,442.54,450.78,2251.11,2065.67,MANAPPURAM
No. of Equity Shares,841153136.0,841153136.0,841207140.0,841207136.0,841207136.0,841899636.0,842535762.0,842809857.0,844993125.0,846364729.0,MANAPPURAM
New Bonus Shares,416874188.0,,,,,,,,,,MANAPPURAM
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,MANAPPURAM
