Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,62.84,129.05,368.78,412.4,238.45,347.15,366.85,462.41,413.68,399.19,BHAGERIA
Raw Material Cost,57.02,95.44,265.5,261.44,125.35,218.81,217.29,270.91,249.33,210.93,BHAGERIA
Change in Inventory,3.44,-2.53,11.66,8.46,-20.83,3.31,-0.85,-0.45,5.38,-7.38,BHAGERIA
Power and Fuel,1.8,2.12,2.08,2.06,2.42,11.31,20.39,22.81,23.72,20.49,BHAGERIA
Other Mfr. Exp,1.07,19.24,71.24,88.74,49.57,32.07,15.65,14.4,15.56,18.01,BHAGERIA
Employee Cost,1.24,1.59,2.42,4.3,3.92,9.78,12.85,13.58,16.42,18.98,BHAGERIA
Selling and admin,3.3,4.34,13.71,7.26,8.55,13.75,16.62,13.46,13.8,16.77,BHAGERIA
Other Expenses,0.54,0.28,1.8,1.35,1.19,2.34,3.4,1.85,2.64,3.4,BHAGERIA
Other Income,0.27,0.44,1.2,2.65,1.82,10.08,11.54,5.25,5.6,4.44,BHAGERIA
Depreciation,0.8,0.73,0.85,1.48,3.39,6.04,22.88,22.18,22.96,25.86,BHAGERIA
Interest,1.45,1.46,1.41,2.13,1.3,1.56,6.05,3.8,1.68,1.01,BHAGERIA
Profit before tax,-0.67,1.76,22.63,54.75,23.75,64.88,62.41,104.22,78.55,80.8,BHAGERIA
Tax,-0.2,0.51,7.22,18.15,8.42,21.42,22.06,32.71,12.73,18.34,BHAGERIA
Net profit,-0.47,1.26,15.4,36.61,15.33,43.46,40.34,71.51,65.81,62.46,BHAGERIA
