Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,331.92,383.43,331.55,411.41,473.51,314.9,413.34,436.46,469.85,502.82,SHREDIGCEM
Raw Material Cost,21.66,34.91,42.57,106.83,116.81,62.09,76.22,83.41,77.06,94.46,SHREDIGCEM
Change in Inventory,-10.11,-1.14,-10.13,2.68,11.29,3.86,-12.65,-0.26,9.76,14.52,SHREDIGCEM
Power and Fuel,134.71,147.57,129.79,132.94,151.3,101.8,119.73,154.56,139.09,134.7,SHREDIGCEM
Other Mfr. Exp,64.66,62.38,48.92,50.29,35.84,36.13,32.66,40.85,33.81,44.49,SHREDIGCEM
Employee Cost,22.28,23.59,36.1,23.44,35.0,26.64,27.28,29.62,34.8,37.05,SHREDIGCEM
Selling and admin,63.17,70.95,79.3,82.92,100.81,79.88,93.0,96.51,91.0,96.98,SHREDIGCEM
Other Expenses,-0.64,1.69,-4.51,-0.16,4.01,3.92,3.98,4.72,2.95,4.07,SHREDIGCEM
Other Income,4.56,20.64,-8.12,7.09,3.28,11.52,6.38,4.64,2.25,5.77,SHREDIGCEM
Depreciation,10.07,9.87,13.19,14.1,25.8,22.19,22.88,23.99,24.8,26.83,SHREDIGCEM
Interest,1.01,1.04,2.63,7.17,13.26,11.47,10.69,3.86,1.78,1.59,SHREDIGCEM
Profit before tax,9.45,50.93,-34.69,3.65,5.25,-13.84,20.63,3.32,76.57,82.94,SHREDIGCEM
Tax,,9.67,0.83,,,-4.79,7.27,1.27,20.13,28.94,SHREDIGCEM
Net profit,9.45,41.26,-35.52,3.65,5.25,-9.05,13.37,2.06,56.44,53.99,SHREDIGCEM
