Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NDGL
Reserves,49.39,54.43,54.89,63.44,65.4,76.02,87.85,125.01,99.39,139.93,NDGL
Borrowings,2.14,1.74,1.3,0.8,0.25,,,,,,NDGL
Other Liabilities,1.57,1.65,2.41,3.4,2.37,4.86,7.67,1.43,4.97,5.7,NDGL
Total,54.1,58.82,59.6,68.64,69.02,81.88,96.52,127.44,105.36,146.63,NDGL
Net Block,2.71,2.03,1.3,0.92,0.67,0.53,1.42,5.61,12.11,11.72,NDGL
Capital Work in Progress,,,,,,,,,,,NDGL
Investments,46.25,49.0,51.42,50.09,48.33,59.64,55.89,113.46,76.41,122.61,NDGL
Other Assets,5.14,7.79,6.88,17.63,20.02,21.71,39.21,8.37,16.84,12.3,NDGL
Total,54.1,58.82,59.6,68.64,69.02,81.88,96.52,127.44,105.36,146.63,NDGL
Receivables,,,1.37,,,,,,,,NDGL
Inventory,3.02,3.68,1.35,9.66,13.0,10.61,19.49,,,,NDGL
Cash & Bank,1.03,0.86,0.3,1.09,0.35,1.08,4.12,0.52,9.03,0.67,NDGL
No. of Equity Shares,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,NDGL
New Bonus Shares,,,,,,,,,,,NDGL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NDGL
