Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,26.55,26.55,26.55,26.55,53.09,53.09,53.09,53.09,53.09,53.09,DIVISLAB
Reserves,2148.25,2526.73,3007.87,3535.41,4303.95,5355.82,5906.56,6920.22,7263.6,9218.48,DIVISLAB
Borrowings,55.44,33.07,18.42,26.62,42.47,35.74,63.11,105.6,33.63,0.35,DIVISLAB
Other Liabilities,572.73,609.56,731.12,886.19,565.98,765.43,785.02,961.27,1163.79,1451.85,DIVISLAB
Total,2802.97,3195.91,3783.96,4474.77,4965.49,6210.08,6807.78,8040.18,8514.11,10723.77,DIVISLAB
Net Block,738.19,908.5,1221.6,1308.73,1438.64,1558.95,1995.88,2087.44,2776.26,3699.01,DIVISLAB
Capital Work in Progress,181.99,303.41,144.48,218.18,263.91,443.57,119.76,491.91,919.69,710.62,DIVISLAB
Investments,479.86,410.63,504.69,735.82,813.04,1639.09,1896.66,1952.96,978.72,7.37,DIVISLAB
Other Assets,1402.93,1573.37,1913.19,2212.04,2449.9,2568.47,2795.48,3507.87,3839.44,6306.77,DIVISLAB
Total,2802.97,3195.91,3783.96,4474.77,4965.49,6210.08,6807.78,8040.18,8514.11,10723.77,DIVISLAB
Receivables,533.97,558.9,791.64,823.03,966.12,1002.89,1112.11,1282.24,1533.21,1745.56,DIVISLAB
Inventory,650.97,805.95,893.27,1114.9,1162.89,1255.76,1281.39,1663.18,1744.17,2042.7,DIVISLAB
Cash & Bank,21.82,34.68,35.77,56.66,59.38,66.47,91.48,105.2,107.36,2142.01,DIVISLAB
No. of Equity Shares,132734290.0,132734290.0,132734290.0,132734290.0,265468580.0,265468580.0,265468580.0,265468580.0,265468580.0,265468580.0,DIVISLAB
New Bonus Shares,,,,,132734290.0,132734290.0,,,,,DIVISLAB
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,DIVISLAB
